record_id,source_corpus,title,section_index,section_type,heading,heading_level,line_start,line_end,original_chars,markdown
full_2026-07-06__rec_002704,uncertain,ImmunoMatch learns and predicts cognate pairing of heavy and light immunoglobulin chains,2,data_representation,Data curation,6,264,273,2904,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002704.md
full_2026-07-06__rec_002704,uncertain,ImmunoMatch learns and predicts cognate pairing of heavy and light immunoglobulin chains,3,data_representation,Validation datasets,6,296,305,6315,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002704.md
full_2026-07-06__rec_002704,uncertain,ImmunoMatch learns and predicts cognate pairing of heavy and light immunoglobulin chains,4,data_representation,Methods,4,262,317,14975,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002704.md
full_2026-07-06__rec_002990,uncertain,Enhancing recognition and interpretation of functional phenotypic sequences through fine-tuning pre-trained genomic models,1,abstract,Abstract,3,9,32,3772,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002990.md
full_2026-07-06__rec_002990,uncertain,Enhancing recognition and interpretation of functional phenotypic sequences through fine-tuning pre-trained genomic models,2,introduction,Background,3,33,42,4395,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002990.md
full_2026-07-06__rec_002990,uncertain,Enhancing recognition and interpretation of functional phenotypic sequences through fine-tuning pre-trained genomic models,3,discussion_conclusion,Discussion,3,373,380,3440,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002990.md
full_2026-07-06__rec_002990,uncertain,Enhancing recognition and interpretation of functional phenotypic sequences through fine-tuning pre-trained genomic models,4,discussion_conclusion,Conclusion,3,381,468,4603,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002990.md
full_2026-07-06__rec_002990,uncertain,Enhancing recognition and interpretation of functional phenotypic sequences through fine-tuning pre-trained genomic models,5,data_representation,Pan-genomic phenotype classification datasets construction,4,45,60,2334,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002990.md
full_2026-07-06__rec_002990,uncertain,Enhancing recognition and interpretation of functional phenotypic sequences through fine-tuning pre-trained genomic models,6,data_representation,Phenotype dataset construction,5,55,60,1269,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002990.md
full_2026-07-06__rec_002990,uncertain,Enhancing recognition and interpretation of functional phenotypic sequences through fine-tuning pre-trained genomic models,7,data_representation,Display of phenotype-related regions and datasets,3,61,70,463,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002990.md
full_2026-07-06__rec_002990,uncertain,Enhancing recognition and interpretation of functional phenotypic sequences through fine-tuning pre-trained genomic models,8,data_representation,Fine-tuning of pre-trained models for phenotypic datasets Model selection and Hyperparameters,3,71,78,2314,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002990.md
full_2026-07-06__rec_003072,uncertain,Pre-training of single-cell language models through genetic pathway learning,1,abstract,Abstract,3,5,8,1259,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003072.md
full_2026-07-06__rec_003072,uncertain,Pre-training of single-cell language models through genetic pathway learning,2,introduction,Introduction,2,9,22,3843,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003072.md
full_2026-07-06__rec_003072,uncertain,Pre-training of single-cell language models through genetic pathway learning,3,discussion_conclusion,Conclusion,2,76,317,23566,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003072.md
full_2026-07-06__rec_003072,uncertain,Pre-training of single-cell language models through genetic pathway learning,4,data_representation,Dataset Description,4,315,317,229,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003072.md
full_2026-07-06__rec_003090,uncertain,OKR-Cell: Open World Knowledge Aided Single-Cell Foundation Model with Robust Cross-Modal Cell-Language Pre-training,1,abstract,Abstract,7,21,26,1537,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003090.md
full_2026-07-06__rec_003090,uncertain,OKR-Cell: Open World Knowledge Aided Single-Cell Foundation Model with Robust Cross-Modal Cell-Language Pre-training,2,introduction,Introduction,2,27,50,6291,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003090.md
full_2026-07-06__rec_003090,uncertain,OKR-Cell: Open World Knowledge Aided Single-Cell Foundation Model with Robust Cross-Modal Cell-Language Pre-training,3,discussion_conclusion,Discussion,2,149,162,5350,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003090.md
full_2026-07-06__rec_003090,uncertain,OKR-Cell: Open World Knowledge Aided Single-Cell Foundation Model with Robust Cross-Modal Cell-Language Pre-training,4,data_representation,Results under Noisy Mulit-modal Training Data,4,123,142,4513,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003090.md
full_2026-07-06__rec_003090,uncertain,OKR-Cell: Open World Knowledge Aided Single-Cell Foundation Model with Robust Cross-Modal Cell-Language Pre-training,5,data_representation,Training Data Curation,3,218,247,4654,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003090.md
full_2026-07-06__rec_003090,uncertain,OKR-Cell: Open World Knowledge Aided Single-Cell Foundation Model with Robust Cross-Modal Cell-Language Pre-training,6,data_representation,LLM-enriched Textual Corpus Curation,4,222,247,4083,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003090.md
full_2026-07-06__rec_003090,uncertain,OKR-Cell: Open World Knowledge Aided Single-Cell Foundation Model with Robust Cross-Modal Cell-Language Pre-training,7,data_representation,Comparison Methods and Datasets,3,358,385,10471,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003090.md
full_2026-07-06__rec_003091,uncertain,Tabula: A Tabular Self-Supervised Foundation Model for Single-Cell Transcriptomics,1,abstract,Abstract,3,31,34,1534,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003091_web_found.md
full_2026-07-06__rec_003091,uncertain,Tabula: A Tabular Self-Supervised Foundation Model for Single-Cell Transcriptomics,2,introduction,Introduction,3,35,52,3010,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003091_web_found.md
full_2026-07-06__rec_003091,uncertain,Tabula: A Tabular Self-Supervised Foundation Model for Single-Cell Transcriptomics,3,discussion_conclusion,Conclusion,3,226,229,899,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003091_web_found.md
full_2026-07-06__rec_003091,uncertain,Tabula: A Tabular Self-Supervised Foundation Model for Single-Cell Transcriptomics,4,data_representation,Pretraining Data Scaling Laws in TABULA,3,165,172,1360,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003091_web_found.md
full_2026-07-06__rec_003091,uncertain,Tabula: A Tabular Self-Supervised Foundation Model for Single-Cell Transcriptomics,5,data_representation,TABULA Model Architecture,3,81,146,9245,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003091_web_found.md
full_2026-07-06__rec_003095,uncertain,Cell ontology guided transcriptome foundation model,1,abstract,Abstract,3,11,14,1680,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003095.md
full_2026-07-06__rec_003095,uncertain,Cell ontology guided transcriptome foundation model,2,introduction,Introduction,3,15,24,3280,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003095.md
full_2026-07-06__rec_003095,uncertain,Cell ontology guided transcriptome foundation model,3,discussion_conclusion,Discussion and Conclusion,3,232,239,2686,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003095.md
full_2026-07-06__rec_003095,uncertain,Cell ontology guided transcriptome foundation model,4,data_representation,Data Preprocessing,3,29,34,1312,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003095.md
full_2026-07-06__rec_003095,uncertain,Cell ontology guided transcriptome foundation model,5,data_representation,Data Preprocessing Details,3,383,410,3648,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003095.md
full_2026-07-06__rec_003095,uncertain,Cell ontology guided transcriptome foundation model,6,data_representation,Method,3,25,28,97,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003095.md
full_2026-07-06__rec_003097,uncertain,Transcriptomic Neural Networks Architecture and Applications to Functional and Aging Research,1,abstract,Abstract,4,73,76,933,data/docling_uncertain_manual_downloads3_no_vlm_2026-07-09/markdown/rec_003097_pinaroli_transcriptomic_neural_networks.md
full_2026-07-06__rec_003097,uncertain,Transcriptomic Neural Networks Architecture and Applications to Functional and Aging Research,2,introduction,Introduction,3,77,126,8538,data/docling_uncertain_manual_downloads3_no_vlm_2026-07-09/markdown/rec_003097_pinaroli_transcriptomic_neural_networks.md
full_2026-07-06__rec_003097,uncertain,Transcriptomic Neural Networks Architecture and Applications to Functional and Aging Research,3,discussion_conclusion,Discussion,3,303,341,5924,data/docling_uncertain_manual_downloads3_no_vlm_2026-07-09/markdown/rec_003097_pinaroli_transcriptomic_neural_networks.md
full_2026-07-06__rec_003097,uncertain,Transcriptomic Neural Networks Architecture and Applications to Functional and Aging Research,4,discussion_conclusion,Discussion,7,515,530,4308,data/docling_uncertain_manual_downloads3_no_vlm_2026-07-09/markdown/rec_003097_pinaroli_transcriptomic_neural_networks.md
full_2026-07-06__rec_003097,uncertain,Transcriptomic Neural Networks Architecture and Applications to Functional and Aging Research,5,data_representation,Pretraining data collection and preprocessing,7,617,626,2077,data/docling_uncertain_manual_downloads3_no_vlm_2026-07-09/markdown/rec_003097_pinaroli_transcriptomic_neural_networks.md
full_2026-07-06__rec_003097,uncertain,Transcriptomic Neural Networks Architecture and Applications to Functional and Aging Research,6,data_representation,Transcriptomic Neural Networks Architecture and Applications to Functional and Aging Research,3,11,76,8492,data/docling_uncertain_manual_downloads3_no_vlm_2026-07-09/markdown/rec_003097_pinaroli_transcriptomic_neural_networks.md
full_2026-07-06__rec_003097,uncertain,Transcriptomic Neural Networks Architecture and Applications to Functional and Aging Research,7,data_representation,The Transformer Architecture,4,133,166,4577,data/docling_uncertain_manual_downloads3_no_vlm_2026-07-09/markdown/rec_003097_pinaroli_transcriptomic_neural_networks.md
full_2026-07-06__rec_003097,uncertain,Transcriptomic Neural Networks Architecture and Applications to Functional and Aging Research,8,data_representation,scFoundation model architecture,7,627,676,4255,data/docling_uncertain_manual_downloads3_no_vlm_2026-07-09/markdown/rec_003097_pinaroli_transcriptomic_neural_networks.md
full_2026-07-06__rec_003113,uncertain,scELMo: Embeddings from Language Models,1,document_opening,Docling opening text,0,1,0,1455,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003113.md
full_2026-07-06__rec_003118,uncertain,ZerOmics: Toward General Models for Single-Cell Analysis with Instruction Tuning,1,abstract,ABSTRACT,3,115,118,1319,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003118.md
full_2026-07-06__rec_003118,uncertain,ZerOmics: Toward General Models for Single-Cell Analysis with Instruction Tuning,2,introduction,INTRODUCTION,2,119,246,4901,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003118.md
full_2026-07-06__rec_003118,uncertain,ZerOmics: Toward General Models for Single-Cell Analysis with Instruction Tuning,3,discussion_conclusion,CONCLUSION,2,1080,1592,18654,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003118.md
full_2026-07-06__rec_003118,uncertain,ZerOmics: Toward General Models for Single-Cell Analysis with Instruction Tuning,4,data_representation,DATASETS INFORMATION,2,1593,1726,6333,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003118.md
full_2026-07-06__rec_003118,uncertain,ZerOmics: Toward General Models for Single-Cell Analysis with Instruction Tuning,5,data_representation,SINGLE-CELL DATASETS COLLECTION,3,1595,1600,1590,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003118.md
full_2026-07-06__rec_003118,uncertain,ZerOmics: Toward General Models for Single-Cell Analysis with Instruction Tuning,6,data_representation,GENE CORPUS COLLECTION,3,1601,1604,1122,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003118.md
full_2026-07-06__rec_003118,uncertain,ZerOmics: Toward General Models for Single-Cell Analysis with Instruction Tuning,7,data_representation,DATA PREPROCESSING,3,1605,1726,3516,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003118.md
full_2026-07-06__rec_003129,uncertain,BioArc: Discovering Optimal Neural Architectures for Biological Foundation Models,1,abstract,Abstract,3,5,12,1905,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003129.md
full_2026-07-06__rec_003129,uncertain,BioArc: Discovering Optimal Neural Architectures for Biological Foundation Models,2,introduction,Introduction,2,13,22,5044,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003129.md
full_2026-07-06__rec_003129,uncertain,BioArc: Discovering Optimal Neural Architectures for Biological Foundation Models,3,discussion_conclusion,Conclusion,2,194,936,81376,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003129.md
full_2026-07-06__rec_003129,uncertain,BioArc: Discovering Optimal Neural Architectures for Biological Foundation Models,4,data_representation,Architecture Evaluation and Ranking,3,85,106,2649,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003129.md
full_2026-07-06__rec_003129,uncertain,BioArc: Discovering Optimal Neural Architectures for Biological Foundation Models,5,data_representation,ARCHITECTURE SIMILARITY,4,445,460,1094,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003129.md
full_2026-07-06__rec_003129,uncertain,BioArc: Discovering Optimal Neural Architectures for Biological Foundation Models,6,data_representation,HYBRID AND SINGLE-MODULE ARCHITECTURE COMPARISON,4,547,550,713,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003129.md
full_2026-07-06__rec_003129,uncertain,BioArc: Discovering Optimal Neural Architectures for Biological Foundation Models,7,data_representation,ARCHITECTURE DEPTH ANALYSIS,4,574,577,958,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003129.md
full_2026-07-06__rec_003141,uncertain,Bidirectional mamba for single-cell data: Efficient context learning with biological fidelity,1,abstract,Abstract,3,5,8,841,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003141.md
full_2026-07-06__rec_003141,uncertain,Bidirectional mamba for single-cell data: Efficient context learning with biological fidelity,2,introduction,Introduction,3,9,28,4585,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003141.md
full_2026-07-06__rec_003141,uncertain,Bidirectional mamba for single-cell data: Efficient context learning with biological fidelity,3,discussion_conclusion,Conclusion,3,252,255,672,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003141.md
full_2026-07-06__rec_003141,uncertain,Bidirectional mamba for single-cell data: Efficient context learning with biological fidelity,4,data_representation,Pretraining Dataset Construction,4,152,163,2899,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003141.md
full_2026-07-06__rec_003141,uncertain,Bidirectional mamba for single-cell data: Efficient context learning with biological fidelity,5,data_representation,Dataset Construction,5,322,333,2398,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003141.md
full_2026-07-06__rec_003141,uncertain,Bidirectional mamba for single-cell data: Efficient context learning with biological fidelity,6,data_representation,Downstream Datasets,5,336,374,2874,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003141.md
full_2026-07-06__rec_003141,uncertain,Bidirectional mamba for single-cell data: Efficient context learning with biological fidelity,7,data_representation,Bi-Mamba Architecture,4,67,119,4394,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003141.md
full_2026-07-06__rec_003156,uncertain,Generative pretraining from large-scale transcriptomes for single-cell deciphering,1,abstract,SUMMARY,7,25,28,1101,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003156.md
full_2026-07-06__rec_003156,uncertain,Generative pretraining from large-scale transcriptomes for single-cell deciphering,2,introduction,INTRODUCTION,3,29,64,5944,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003156.md
full_2026-07-06__rec_003156,uncertain,Generative pretraining from large-scale transcriptomes for single-cell deciphering,3,discussion_conclusion,DISCUSSION,3,161,241,8947,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003156.md
full_2026-07-06__rec_003156,uncertain,Generative pretraining from large-scale transcriptomes for single-cell deciphering,4,discussion_conclusion,Conclusion,4,206,209,184,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003156.md
full_2026-07-06__rec_003156,uncertain,Generative pretraining from large-scale transcriptomes for single-cell deciphering,5,data_representation,Figure 4. Diffusion pseudo-time analysis on the HCA and HCL datasets,7,137,148,650,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003156.md
full_2026-07-06__rec_003156,uncertain,Generative pretraining from large-scale transcriptomes for single-cell deciphering,6,data_representation,Input preprocessing,5,433,436,625,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003156.md
full_2026-07-06__rec_003156,uncertain,Generative pretraining from large-scale transcriptomes for single-cell deciphering,7,data_representation,The architecture of tGPT,5,437,470,2148,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003156.md
full_2026-07-06__rec_003156,uncertain,Generative pretraining from large-scale transcriptomes for single-cell deciphering,8,data_representation,+ METHODS,7,214,241,847,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003156.md
full_2026-07-06__rec_003185,uncertain,Enhancing generative perturbation models with llm-informed gene embeddings,1,abstract,ABSTRACT,3,5,8,743,data/docling_uncertain_manual_downloads_no_vlm_2026-07-08/markdown/rec_003185_enhancing_generative_perturbation_models_with_llm_informed_gene_embed.md
full_2026-07-06__rec_003185,uncertain,Enhancing generative perturbation models with llm-informed gene embeddings,2,introduction,INTRODUCTION,2,9,34,6166,data/docling_uncertain_manual_downloads_no_vlm_2026-07-08/markdown/rec_003185_enhancing_generative_perturbation_models_with_llm_informed_gene_embed.md
full_2026-07-06__rec_003185,uncertain,Enhancing generative perturbation models with llm-informed gene embeddings,3,discussion_conclusion,DISCUSSION,2,113,157,8054,data/docling_uncertain_manual_downloads_no_vlm_2026-07-08/markdown/rec_003185_enhancing_generative_perturbation_models_with_llm_informed_gene_embed.md
full_2026-07-06__rec_003191,uncertain,Engineering Cells Using Artificial Intelligence,1,introduction,INTRODUCTION,2,27,58,4978,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003191.md
full_2026-07-06__rec_003191,uncertain,Engineering Cells Using Artificial Intelligence,2,discussion_conclusion,CONCLUSION,3,177,210,4469,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003191.md
full_2026-07-06__rec_003208,uncertain,Multi-Scale AI-Assisted Gene Expression Decoding,1,abstract,ABSTRACT,2,27,32,2218,data/docling_uncertain_manual_downloads_no_vlm_2026-07-08/markdown/rec_003208_multi_scale_ai_assisted_gene_expression_decoding.md
full_2026-07-06__rec_003208,uncertain,Multi-Scale AI-Assisted Gene Expression Decoding,2,introduction,INTRODUCTION,2,80,83,639,data/docling_uncertain_manual_downloads_no_vlm_2026-07-08/markdown/rec_003208_multi_scale_ai_assisted_gene_expression_decoding.md
full_2026-07-06__rec_003217,uncertain,Biomedical data and AI,1,document_opening,Docling opening text,0,1,0,1592,data/docling_uncertain_html_no_vlm_2026-07-08/markdown/html_rec_003217.md
full_2026-07-06__rec_003220,uncertain,Foundation model for comprehensive transcriptional regulation analysis,1,document_opening,Docling opening text,0,1,0,1240,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003220.md
full_2026-07-06__rec_003227,uncertain,CELLama: cell embedding leveraging language model abilities for analyzing cell types and spatial relationship in tumor,1,abstract,Abstract,2,67,78,1442,data/docling_uncertain_chrome_remaining_no_vlm_2026-07-08/markdown/rec_003227_biorxiv_2024_05_08_593094v1_full.md
full_2026-07-06__rec_003227,uncertain,CELLama: cell embedding leveraging language model abilities for analyzing cell types and spatial relationship in tumor,2,discussion_conclusion,Discussion,2,133,252,10634,data/docling_uncertain_chrome_remaining_no_vlm_2026-07-08/markdown/rec_003227_biorxiv_2024_05_08_593094v1_full.md
full_2026-07-06__rec_003227,uncertain,CELLama: cell embedding leveraging language model abilities for analyzing cell types and spatial relationship in tumor,3,data_representation,Data Preprocessing and Sentence Generation,2,261,292,999,data/docling_uncertain_chrome_remaining_no_vlm_2026-07-08/markdown/rec_003227_biorxiv_2024_05_08_593094v1_full.md
full_2026-07-06__rec_003249,uncertain,Machine learning approaches enable the discovery of therapeutics across domains,1,introduction,INTRODUCTION,3,11,18,2669,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003249.md
full_2026-07-06__rec_003249,uncertain,Machine learning approaches enable the discovery of therapeutics across domains,2,discussion_conclusion,DISCUSSION,3,139,146,2097,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003249.md
full_2026-07-06__rec_003249,uncertain,Machine learning approaches enable the discovery of therapeutics across domains,3,data_representation,Deep learning methods for graphs,4,63,68,4339,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003249.md
full_2026-07-06__rec_003249,uncertain,Machine learning approaches enable the discovery of therapeutics across domains,4,data_representation,Representation learning,4,57,62,1648,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003249.md
full_2026-07-06__rec_003258,uncertain,Foundation model for biomedical graphs: Integrating knowledge graphs and protein structures to large language models,1,abstract,Abstract,3,7,10,1029,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003258_acl.md
full_2026-07-06__rec_003258,uncertain,Foundation model for biomedical graphs: Integrating knowledge graphs and protein structures to large language models,2,introduction,Introduction,3,11,20,1822,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003258_acl.md
full_2026-07-06__rec_003258,uncertain,Foundation model for biomedical graphs: Integrating knowledge graphs and protein structures to large language models,3,discussion_conclusion,Conclusion,3,259,270,2574,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003258_acl.md
full_2026-07-06__rec_003258,uncertain,Foundation model for biomedical graphs: Integrating knowledge graphs and protein structures to large language models,4,data_representation,Methods,3,48,51,289,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003258_acl.md
full_2026-07-06__rec_003259,uncertain,Large language models for biological sequence analysis in infectious disease research,1,introduction,Introduction,3,27,40,1303,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003259.md
full_2026-07-06__rec_003259,uncertain,Large language models for biological sequence analysis in infectious disease research,2,discussion_conclusion,Conclusion,3,239,242,932,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003259.md
full_2026-07-06__rec_003259,uncertain,Large language models for biological sequence analysis in infectious disease research,3,data_representation,Data quality and data representation,4,191,202,3454,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003259.md
full_2026-07-06__rec_003265,uncertain,Ai for biomedicine in the era of large language models,1,abstract,ABSTRACT,2,31,38,1694,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003265.md
full_2026-07-06__rec_003265,uncertain,Ai for biomedicine in the era of large language models,2,introduction,INTRODUCTION,2,39,166,45795,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003265.md
full_2026-07-06__rec_003272,uncertain,Foundations for Genome-Scale Artificial Intelligence,1,introduction,Introduction,3,13,116,22498,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003272.md
full_2026-07-06__rec_003315,uncertain,Aligning foundation models on encoded synthetic omic data for patient stratification,1,introduction,INTRODUCTION,2,11,22,2695,data/docling_uncertain_manual_downloads2_no_vlm_2026-07-08/markdown/rec_003315_aligning_foundation_models_on_encoded_synthetic_omic_data.md
full_2026-07-06__rec_003315,uncertain,Aligning foundation models on encoded synthetic omic data for patient stratification,2,discussion_conclusion,DISCUSSION,2,139,198,12360,data/docling_uncertain_manual_downloads2_no_vlm_2026-07-08/markdown/rec_003315_aligning_foundation_models_on_encoded_synthetic_omic_data.md
full_2026-07-06__rec_003315,uncertain,Aligning foundation models on encoded synthetic omic data for patient stratification,3,data_representation,foreach class c in the dataset do,3,57,82,397,data/docling_uncertain_manual_downloads2_no_vlm_2026-07-08/markdown/rec_003315_aligning_foundation_models_on_encoded_synthetic_omic_data.md
full_2026-07-06__rec_003315,uncertain,Aligning foundation models on encoded synthetic omic data for patient stratification,4,data_representation,METHODS,2,23,112,6393,data/docling_uncertain_manual_downloads2_no_vlm_2026-07-08/markdown/rec_003315_aligning_foundation_models_on_encoded_synthetic_omic_data.md
full_2026-07-06__rec_003323,uncertain,Teampath: Building multimodal pathology experts with reasoning ai copilots,1,introduction,Introduction,2,147,168,6534,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003323.md
full_2026-07-06__rec_003323,uncertain,Teampath: Building multimodal pathology experts with reasoning ai copilots,2,discussion_conclusion,Discussion,2,523,626,4592,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003323.md
full_2026-07-06__rec_003323,uncertain,Teampath: Building multimodal pathology experts with reasoning ai copilots,3,data_representation,Studies for training data ablation.,2,1287,1292,713,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003323.md
full_2026-07-06__rec_003323,uncertain,Teampath: Building multimodal pathology experts with reasoning ai copilots,4,data_representation,Methods,2,627,898,15175,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003323.md
full_2026-07-06__rec_003328,uncertain,MAMMAL--Molecular Aligned Multi-Modal Architecture and Language,1,abstract,Abstract,6,17,38,8495,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003328.md
full_2026-07-06__rec_003328,uncertain,MAMMAL--Molecular Aligned Multi-Modal Architecture and Language,2,discussion_conclusion,Discussion,2,141,148,3252,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003328.md
full_2026-07-06__rec_003328,uncertain,MAMMAL--Molecular Aligned Multi-Modal Architecture and Language,3,data_representation,"Huang, K., Fu, T., Gao, W., Zhao, Y., Roohani, Y., Leskovec, J., Coley, C.W., Xiao, C., Sun, J., Zitnik, M.: Therapeutics data commons: Machine learning datasets and tasks for drug discovery and development. arXiv preprint arXiv:2102.09548 (2021)",3,290,349,12102,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003328.md
full_2026-07-06__rec_003328,uncertain,MAMMAL--Molecular Aligned Multi-Modal Architecture and Language,4,data_representation,Datasets,4,430,445,2756,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003328.md
full_2026-07-06__rec_003328,uncertain,MAMMAL--Molecular Aligned Multi-Modal Architecture and Language,5,data_representation,- Molecular Aligned Multi-Modal Architecture and Language for Biomedical Discovery,2,1,38,9272,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003328.md
full_2026-07-06__rec_003328,uncertain,MAMMAL--Molecular Aligned Multi-Modal Architecture and Language,6,data_representation,MAMMAL Architecture,3,155,172,4720,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003328.md
