"id","label","type","__class__","route_label","model_name","lifecycle_phase","task_or_configuration_verbatim","source_object_verbatim","source_object_normalized","source_modality_normalized","transformation_chain_verbatim","transformation_chain_normalized","model_visible_form_verbatim","carrier_family","carrier_subtype","insertion_or_fusion_verbatim","fusion_topology","text_role","input_status","evidence_quote","section_heading","supporting_figure_or_table","evidence_status","uncertainty","__provenance__","merged_aliases","taxonomy_version","title","doi","input_routes"
"TaxonomyCodedRoute_529767bc3909732b","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","Other ST","OCellus","pretraining","Other ST: 1%","Other ST","other spatial transcriptomics","spatial transcriptomics","[]","[]","spatial transcriptomics dataset","other_evidence_grounded","other_evidence_grounded","unclear","unclear","metadata_or_context","unclear","Other ST: 1%","","","figure_only","The excerpt only shows the figure legend; the encoding/fusion details are not specified.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [12], ""pages"": [10], ""refs"": [""#/pictures/3""], ""spans"": [{""chunk"": 12, ""start"": 1979, ""end"": 1987}]}","","","","",""
"TaxonomyCodedRoute_e31d3ef2b3fe4671","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","Stereo-seq","OCellus","pretraining","Stereo-seq: 9%","Stereo-seq","stereo-seq","spatial transcriptomics","[]","[]","spatial transcriptomics dataset","other_evidence_grounded","other_evidence_grounded","unclear","unclear","metadata_or_context","unclear","Stereo-seq: 9%","","","figure_only","The excerpt only shows the figure legend; the encoding/fusion details are not specified.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [12, 13, 22, 23, 42], ""pages"": [10, 11, 19, 20, 21, 39, 40], ""refs"": [""#/pictures/3"", ""#/texts/201"", ""#/texts/202"", ""#/texts/203"", ""#/texts/204"", ""#/texts/205"", ""#/texts/206"", ""#/texts/207""], ""spans"": [{""chunk"": 12, ""start"": 2002, ""end"": 2012}, {""chunk"": 13, ""start"": 2041, ""end"": 2051}, {""chunk"": 22, ""start"": 213, ""end"": 223}, {""chunk"": 23, ""start"": 758, ""end"": 768}]}","","","","",""
"TaxonomyCodedRoute_8ddf7af4fe891f56","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","MERFISH","OCellus","pretraining","MERFISH: 5%","MERFISH","merfish","spatial transcriptomics","[]","[]","spatial transcriptomics dataset","other_evidence_grounded","other_evidence_grounded","unclear","unclear","metadata_or_context","unclear","MERFISH: 5%","","","figure_only","The excerpt only shows the figure legend; the encoding/fusion details are not specified.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [12, 13, 47], ""pages"": [10, 11, 44, 45], ""refs"": [""#/pictures/3"", ""#/texts/201"", ""#/texts/202"", ""#/texts/203"", ""#/texts/204"", ""#/texts/205"", ""#/texts/206"", ""#/texts/207""], ""spans"": [{""chunk"": 12, ""start"": 2027, ""end"": 2034}, {""chunk"": 13, ""start"": 2066, ""end"": 2073}, {""chunk"": 47, ""start"": 1582, ""end"": 1589}]}","","","","",""
"TaxonomyCodedRoute_30392d539e7d5c3d","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","Integrated ST","OCellus","pretraining","Integrated ST: 3%","Integrated ST","integrated spatial transcriptomics","spatial transcriptomics","[]","[]","spatial transcriptomics dataset","other_evidence_grounded","other_evidence_grounded","unclear","unclear","metadata_or_context","unclear","Integrated ST: 3%","","","figure_only","The excerpt only shows the figure legend; the encoding/fusion details are not specified.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [12], ""pages"": [10], ""refs"": [""#/pictures/3""], ""spans"": [{""chunk"": 12, ""start"": 2049, ""end"": 2062}]}","","","","",""
"TaxonomyCodedRoute_625b8d15688db3b7","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","Sci-Plex","OCellus","pretraining","Training data sources (SToCorpus-88M + salusSTS + perturbation)","Sci-Plex","Sci-Plex","single-cell perturbation transcriptomics","[]","[]","Sci-Plex","text_native_token_stream","other_evidence_grounded","Legend lists biological data sources and proportions","unclear","metadata_or_context","actual_model_input","Sci-Plex: 2%","The OCellus framework","OCellus Training Data Composition","figure_only","","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [12, 13], ""pages"": [10, 11], ""refs"": [""#/pictures/3"", ""#/texts/201"", ""#/texts/202"", ""#/texts/203"", ""#/texts/204"", ""#/texts/205"", ""#/texts/206"", ""#/texts/207""], ""spans"": [{""chunk"": 12, ""start"": 2103, ""end"": 2111}, {""chunk"": 13, ""start"": 2132, ""end"": 2140}]}","","","","",""
"TaxonomyCodedRoute_fe424ee87317ae01","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","CRISPR screen","OCellus","pretraining","Training data sources (SToCorpus-88M + salusSTS + perturbation)","CRISPR screen","CRISPR screen","single-cell perturbation screening","[]","[]","CRISPR screen","text_native_token_stream","other_evidence_grounded","Legend lists biological data sources and proportions","unclear","metadata_or_context","actual_model_input","CRISPR screen: 1%","The OCellus framework","OCellus Training Data Composition","figure_only","","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [12], ""pages"": [10], ""refs"": [""#/pictures/3""], ""spans"": [{""chunk"": 12, ""start"": 2126, ""end"": 2139}]}","","","","",""
"TaxonomyCodedRoute_dfafd850777fffb0","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","ST MuSiCSeq","OCellus","pretraining","Training data sources (SToCorpus-88M + salusSTS + perturbation)","ST MuSiCSeq","ST MuSiCSeq","spatial transcriptomics","[]","[]","ST MuSiCSeq","text_native_token_stream","other_evidence_grounded","Legend lists biological data sources and proportions","unclear","metadata_or_context","actual_model_input","ST MuSiCSeq: 1%","The OCellus framework","OCellus Training Data Composition","figure_only","","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [12], ""pages"": [10], ""refs"": [""#/pictures/3""], ""spans"": [{""chunk"": 12, ""start"": 2154, ""end"": 2165}]}","","","","",""
"TaxonomyCodedRoute_7ef4f9b493a182cd","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","GI_general","OCellus","fine_tuning","GI_general","GI_general","GI general","single-cell","[]","[]","GI_general","text_native_token_stream","structured_biological_prompt_or_task_scaffold","","unclear","training_target","training_only_target","remaining four single-cell tasks (GI_general, GI_dosage, Gene2phenotype, DepMap_in_cell_line) are trained but not evaluated in the present paper.","Supplementary Figure S1 (Methods). Training data composition (empirical counts from the preprocessing pipeline).","Supplementary Figure S1","explicit_text","","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [13, 45], ""pages"": [10, 11, 41, 42], ""refs"": [""#/pictures/3"", ""#/texts/201"", ""#/texts/202"", ""#/texts/203"", ""#/texts/204"", ""#/texts/205"", ""#/texts/206"", ""#/texts/207""], ""spans"": [{""chunk"": 13, ""start"": 1195, ""end"": 1205}, {""chunk"": 45, ""start"": 1982, ""end"": 1992}]}","","","","",""
"TaxonomyCodedRoute_28ef18060cd23d0c","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","GI_dosage","OCellus","fine_tuning","GI_dosage","GI_dosage","GI dosage","single-cell","[]","[]","GI_dosage","text_native_token_stream","structured_biological_prompt_or_task_scaffold","","unclear","training_target","training_only_target","remaining four single-cell tasks (GI_general, GI_dosage, Gene2phenotype, DepMap_in_cell_line) are trained but not evaluated in the present paper.","Supplementary Figure S1 (Methods). Training data composition (empirical counts from the preprocessing pipeline).","Supplementary Figure S1","explicit_text","","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [13, 45], ""pages"": [10, 11, 41, 42], ""refs"": [""#/pictures/3"", ""#/texts/201"", ""#/texts/202"", ""#/texts/203"", ""#/texts/204"", ""#/texts/205"", ""#/texts/206"", ""#/texts/207""], ""spans"": [{""chunk"": 13, ""start"": 1207, ""end"": 1216}, {""chunk"": 45, ""start"": 1994, ""end"": 2003}]}","","","","",""
"TaxonomyCodedRoute_e7720fd70a56055a","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","DepMap_in_cell_line","OCellus","fine_tuning","DepMap_in_cell_line","DepMap_in_cell_line","DepMap in cell line","single-cell","[]","[]","DepMap_in_cell_line","text_native_token_stream","structured_biological_prompt_or_task_scaffold","","unclear","training_target","training_only_target","remaining four single-cell tasks (GI_general, GI_dosage, Gene2phenotype, DepMap_in_cell_line) are trained but not evaluated in the present paper.","Supplementary Figure S1 (Methods). Training data composition (empirical counts from the preprocessing pipeline).","Supplementary Figure S1","explicit_text","","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [13, 45], ""pages"": [10, 11, 41, 42], ""refs"": [""#/pictures/3"", ""#/texts/201"", ""#/texts/202"", ""#/texts/203"", ""#/texts/204"", ""#/texts/205"", ""#/texts/206"", ""#/texts/207""], ""spans"": [{""chunk"": 13, ""start"": 1234, ""end"": 1253}, {""chunk"": 45, ""start"": 2021, ""end"": 2040}]}","","","","",""
"TaxonomyCodedRoute_66fabd72b8c46ed7","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","cell_gmppi","OCellus","evaluation","cell_gmppi","cell_gmppi","cell gmppi","single-cell","[]","[]","cell_gmppi","text_native_token_stream","structured_biological_prompt_or_task_scaffold","","unclear","generated_output","actual_model_input","cell_gmppi","Multi-task competence across twenty-two biological tasks","Figure 2a","figure_only","","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [16], ""pages"": [13], ""refs"": [""#/pictures/4""], ""spans"": [{""chunk"": 16, ""start"": 1584, ""end"": 1594}]}","","","","",""
"TaxonomyCodedRoute_d845f32ee8464641","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","cell_phenotype","OCellus","evaluation","cell_phenotype","cell_phenotype","cell phenotype","single-cell","[]","[]","cell_phenotype","text_native_token_stream","structured_biological_prompt_or_task_scaffold","unclear","tokenizer_sequence","instruction_or_query","actual_model_input","SC core: perturbation, cell_gmppi, cell_phenotype, gene2disease, t-cellmetabase, CellMix","Results","Figure 2a","text_plus_figure","","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [16], ""pages"": [13], ""refs"": [""#/pictures/4""], ""spans"": [{""chunk"": 16, ""start"": 1598, ""end"": 1612}]}","","","","",""
"TaxonomyCodedRoute_273b3e5b4ee577ec","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","t-cellmetabase","OCellus","evaluation","t-cellmetabase","t-cellmetabase","t cell metabase","single-cell","[]","[]","t-cellmetabase","text_native_token_stream","structured_biological_prompt_or_task_scaffold","unclear","tokenizer_sequence","instruction_or_query","actual_model_input","SC core: perturbation, cell_gmppi, cell_phenotype, gene2disease, t-cellmetabase, CellMix","Results","Figure 2a","text_plus_figure","","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [16], ""pages"": [13], ""refs"": [""#/pictures/4""], ""spans"": [{""chunk"": 16, ""start"": 1632, ""end"": 1646}]}","","","","",""
"TaxonomyCodedRoute_a3e524d23c54e773","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","CellMix","OCellus","evaluation","CellMix","CellMix","CellMix","single-cell","[]","[]","CellMix","text_native_token_stream","structured_biological_prompt_or_task_scaffold","unclear","tokenizer_sequence","instruction_or_query","actual_model_input","SC core: perturbation, cell_gmppi, cell_phenotype, gene2disease, t-cellmetabase, CellMix","Results","Figure 2a","text_plus_figure","","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [16], ""pages"": [13], ""refs"": [""#/pictures/4""], ""spans"": [{""chunk"": 16, ""start"": 1650, ""end"": 1657}]}","","","","",""
"TaxonomyCodedRoute_fc19676ad33ec881","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","virus_response","OCellus","evaluation","virus_response","virus_response","virus response","single-cell","[]","[]","virus_response","text_native_token_stream","structured_biological_prompt_or_task_scaffold","unclear","tokenizer_sequence","instruction_or_query","actual_model_input","SC extended: virus_response, perturbation_rank","Results","Figure 2a","text_plus_figure","","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [16], ""pages"": [13], ""refs"": [""#/pictures/4""], ""spans"": [{""chunk"": 16, ""start"": 1675, ""end"": 1689}]}","","","","",""
"TaxonomyCodedRoute_066911d71adba562","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","perturbation_rank","OCellus","evaluation","perturbation_rank","perturbation_rank","perturbation rank","single-cell","[]","[]","OCellus","text_native_token_stream","structured_biological_prompt_or_task_scaffold","","tokenizer_sequence","modality_or_task_selector","actual_model_input","perturbation_rank","Results","Figure 2a","figure_only","The document shows the task label in Figure 2a but does not spell out a separate prose description for this specific route.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [12, 16], ""pages"": [10, 13], ""refs"": [""#/pictures/3"", ""#/pictures/4""], ""spans"": [{""chunk"": 12, ""start"": 924, ""end"": 941}, {""chunk"": 16, ""start"": 1693, ""end"": 1710}]}","","","","",""
"TaxonomyCodedRoute_bc56bb651de70950","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","development_stage","OCellus","evaluation","developmental-stage prediction","developmental-stage prediction","developmental stage","single-cell","[]","[]","OCellus","text_native_token_stream","structured_biological_prompt_or_task_scaffold","","tokenizer_sequence","modality_or_task_selector","actual_model_input","developmental-stage prediction","Results","Figure 2a","text_plus_figure","","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [16], ""pages"": [13], ""refs"": [""#/pictures/4""], ""spans"": [{""chunk"": 16, ""start"": 1758, ""end"": 1775}]}","","","","",""
"TaxonomyCodedRoute_f407a642d13aaca1","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","gene_knock-stripe","OCellus","evaluation","STRING protein -protein interaction classification","STRING protein -protein interaction","protein-protein interaction","protein interaction","[]","[]","OCellus","text_native_token_stream","structured_biological_prompt_or_task_scaffold","","tokenizer_sequence","modality_or_task_selector","actual_model_input","STRING protein -protein interaction classification","Results","Figure 2a","text_plus_figure","The route label appears in the figure, but the prose only gives the nearby example 'STRING protein -protein interaction classification'.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [16], ""pages"": [13], ""refs"": [""#/pictures/4""], ""spans"": [{""chunk"": 16, ""start"": 1779, ""end"": 1796}]}","","","","",""
"TaxonomyCodedRoute_bf10e7974e032053","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","cell_state_transfer","OCellus","evaluation","drug-treatment cell-state transition","drug-treatment cell-state transition","cell-state transition","single-cell","[]","[]","OCellus","text_native_token_stream","structured_biological_prompt_or_task_scaffold","","tokenizer_sequence","modality_or_task_selector","actual_model_input","drug-treatment cell-state transition","Results","Figure 2a","text_plus_figure","","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [16], ""pages"": [13], ""refs"": [""#/pictures/4""], ""spans"": [{""chunk"": 16, ""start"": 1800, ""end"": 1819}]}","","","","",""
"TaxonomyCodedRoute_b1d80d3daf955cd2","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","spatial_lamination","OCellus","evaluation","spatial_lamination","spatial_lamination","spatial_lamination","spatial transcriptomics","[]","[]","spatial_lamination","text_native_token_stream","structured_biological_prompt_or_task_scaffold","task label token sequence","tokenizer_sequence","instruction_or_query","actual_model_input","spatial_lamination","Results","Figure 2a","text_plus_figure","Task label only; no separate input serialization described.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [16], ""pages"": [13], ""refs"": [""#/pictures/4""], ""spans"": [{""chunk"": 16, ""start"": 1927, ""end"": 1945}]}","","","","",""
"TaxonomyCodedRoute_4f307bde0d6d3185","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","spatial_vz","OCellus","evaluation","spatial_vz","spatial_vz","spatial_vz","spatial transcriptomics","[]","[]","spatial_vz","text_native_token_stream","structured_biological_prompt_or_task_scaffold","task label token sequence","tokenizer_sequence","instruction_or_query","actual_model_input","spatial_vz","Results","Figure 2a","text_plus_figure","Task label only; no separate input serialization described.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [16], ""pages"": [13], ""refs"": [""#/pictures/4""], ""spans"": [{""chunk"": 16, ""start"": 1968, ""end"": 1978}]}","","","","",""
"TaxonomyCodedRoute_7b36ccaf10b77370","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","spatial_colocalization","OCellus","evaluation","spatial_colocalization","spatial_colocalization","spatial_colocalization","spatial transcriptomics","[]","[]","spatial_colocalization","text_native_token_stream","structured_biological_prompt_or_task_scaffold","task label token sequence","tokenizer_sequence","instruction_or_query","actual_model_input","spatial_colocalization","Results","Figure 2a","text_plus_figure","Task label only; no separate input serialization described.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [16], ""pages"": [13], ""refs"": [""#/pictures/4""], ""spans"": [{""chunk"": 16, ""start"": 2019, ""end"": 2041}]}","","","","",""
"TaxonomyCodedRoute_94c6e347540539f4","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","spatial_comp_gene","OCellus","evaluation","spatial_comp_gene","spatial_comp_gene","spatial_comp_gene","spatial transcriptomics","[]","[]","spatial_comp_gene","text_native_token_stream","structured_biological_prompt_or_task_scaffold","task label token sequence","tokenizer_sequence","instruction_or_query","actual_model_input","spatial_comp_gene","Results","Figure 2a","text_plus_figure","Task label only; no separate input serialization described.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [16], ""pages"": [13], ""refs"": [""#/pictures/4""], ""spans"": [{""chunk"": 16, ""start"": 2045, ""end"": 2062}]}","","","","",""
"TaxonomyCodedRoute_3fa523226ffb7674","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","Perturbation prediction","OCellus-GNN","evaluation","predicting transcriptional responses to completely unseen genetic perturbations","completely unseen genetic perturbations","genetic perturbation","gene perturbation","['keep the language model as the functional-knowledge encoder, providing per-gene embeddings', 'delegate the continuous-expression prediction to a graph neural network operating on the STRING v12 protein-protein interaction network']","['language model encodes functional knowledge into per-gene embeddings', 'graph neural network predicts continuous expression on the STRING v12 PPI network']","per-gene embeddings","dense_continuous_carrier","direct_projected_embedding","keep the language model as the functional-knowledge encoder, providing per-gene embeddings","side_or_generative_conditioning","no_text_on_this_route","actual_model_input","predicting transcriptional responses to completely unseen genetic perturbations.","Perturbation prediction with natural-language explanations","Figure 5","text_plus_figure","The model-visible carrier is inferred from the description of LM embeddings feeding the GNN; the document does not give a fully explicit serialization.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [24], ""pages"": [21, 22, 23], ""refs"": [""#/texts/429"", ""#/texts/432"", ""#/texts/433"", ""#/texts/434"", ""#/texts/435"", ""#/texts/436"", ""#/texts/437"", ""#/texts/438""], ""spans"": [{""chunk"": 24, ""start"": 1376, ""end"": 1466}]}","","","","",""
"TaxonomyCodedRoute_f276b1cc7d7ebf49","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","protein-protein interaction","OCellus","evaluation","binary protein -proteininteraction classification on STRING v12","held-out gene pairs","gene pair","text","[]","[]","held-out gene pairs","text_native_token_stream","structured_biological_prompt_or_task_scaffold","binary protein -proteininteraction classification on STRING v12","tokenizer_sequence","biological_payload","actual_model_input","binary protein -proteininteraction classification on STRING v12","Cross-domain reasoning","","explicit_text","The exact prompt format for gene-pair classification is not described; the input is inferred from the held-out gene-pair wording.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [10, 32], ""pages"": [8, 9, 28], ""refs"": [""#/texts/169"", ""#/texts/170"", ""#/texts/171"", ""#/texts/174"", ""#/texts/175"", ""#/texts/176"", ""#/texts/177"", ""#/texts/178""], ""spans"": [{""chunk"": 10, ""start"": 354, ""end"": 381}, {""chunk"": 32, ""start"": 247, ""end"": 274}]}","","","","",""
"TaxonomyCodedRoute_1d40e1c5b547097d","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","cell-sentence prediction","OCellus","pretraining","cell-sentence prediction","cell-sentence prediction","cell profile","text","[]","[]","cell-sentence prediction","text_native_token_stream","structured_biological_prompt_or_task_scaffold","cell-sentence prediction","tokenizer_sequence","generated_output","actual_model_input","cell-sentence prediction","Training pipeline","","explicit_text","The document names the task but does not describe the exact input serialization or target sentence format.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [45], ""pages"": [41, 42], ""refs"": [""#/texts/799"", ""#/texts/802"", ""#/texts/803"", ""#/texts/804"", ""#/texts/805"", ""#/texts/806"", ""#/texts/807"", ""#/texts/808""], ""spans"": [{""chunk"": 45, ""start"": 334, ""end"": 358}]}","","","","",""
"TaxonomyCodedRoute_10f54eea439e0695","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","gene-network node and link masking","OCellus","pretraining","gene-network node and link masking","gene-network node and link masking","gene network","graph","[]","[]","gene-network node and link masking","text_native_token_stream","structured_biological_prompt_or_task_scaffold","gene-network node and link masking","tokenizer_sequence","training_target","actual_model_input","gene-network node and link masking","Training pipeline","","explicit_text","The document names the task only; the exact graph serialization and masking protocol are not described.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [45], ""pages"": [41, 42], ""refs"": [""#/texts/799"", ""#/texts/802"", ""#/texts/803"", ""#/texts/804"", ""#/texts/805"", ""#/texts/806"", ""#/texts/807"", ""#/texts/808""], ""spans"": [{""chunk"": 45, ""start"": 360, ""end"": 394}]}","","","","",""
"TaxonomyCodedRoute_9153bc64ab78cdbf","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","data preprocessing","OCellus","unclear","Data preprocessing","raw expression matrices","single-cell and spatial expression datasets","transcriptomics","['regular-expression filter before gene ranking', 'cross-database gene-identifier harmonization', 'adaptive quality control', 'spatial-coordinate normalization', 'embryonic-stage label parsing']","['regex filtering before ranking', 'identifier harmonization', 'adaptive QC', 'spatial coordinate normalization', 'embryonic-stage label parsing']","filtered and harmonized ranked-gene inputs","text_native_token_stream","serialized_biological_context_or_ordered_profile","we apply a regular-expression filter before gene ranking","tokenizer_sequence","biological_payload","actual_model_input","we apply a regular-expression filter before gene ranking","Data preprocessing","Supplementary Table S5","explicit_text","The document describes preprocessing rather than a single model carrier, so the model-facing fields are inferred from the downstream ranked-gene serialization.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [11, 47, 48], ""pages"": [9, 10, 44, 45], ""refs"": [""#/texts/196"", ""#/texts/199"", ""#/texts/200"", ""#/texts/835"", ""#/texts/836"", ""#/texts/837"", ""#/texts/838"", ""#/texts/839""], ""spans"": [{""chunk"": 11, ""start"": 2728, ""end"": 2746}, {""chunk"": 47, ""start"": 127, ""end"": 145}, {""chunk"": 48, ""start"": 127, ""end"": 145}]}","","","","",""
"TaxonomyCodedRoute_72b9ed3921d38a59","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","EvenClock spatial encoding","OCellus","inference","EvenClock spatial encoding","the cell coordinates","spatial cell coordinates","spatial coordinates","['compute the median nearest-neighbor distance', 'build a cKDTree on the cell coordinates', 'query all neighbors within a radius of twelve times the median nearest-neighbor distance', 'assign one of eighteen sectors', 'sort neighboring cells by descending expression of their top-ranked genes', 'concatenate the top five marker genes per neighbor']","['median nearest-neighbor distance', 'cKDTree neighbor query', 'sector assignment', 'expression-sorted neighbors', 'top-five marker concatenation']","the center cell's own ranked -gene sentence","text_native_token_stream","serialized_biological_context_or_ordered_profile","This encoding is appended to the center cell's own ranked -gene sentence","concatenation","biological_payload","actual_model_input","This encoding is appended to the center cell's own ranked -gene sentence","EvenClock spatial encoding","","explicit_text","","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [22, 48], ""pages"": [19, 20, 45], ""refs"": [""#/texts/386"", ""#/texts/389"", ""#/texts/390"", ""#/texts/391"", ""#/texts/392"", ""#/texts/393"", ""#/texts/394"", ""#/pictures/6""], ""spans"": [{""chunk"": 22, ""start"": 1005, ""end"": 1031}, {""chunk"": 48, ""start"": 149, ""end"": 175}]}","","","","",""
"TaxonomyCodedRoute_293bb3ffce87fc01","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","Graph neural network for perturbation prediction","OCellus","fine_tuning","Graph neural network for perturbation prediction","Protein -protein interactions from STRING v12.0 (human, taxon 9606)","STRING v12.0 human protein-protein interaction graph and perturbation training genes","graph structure and dense embeddings","['filtered to combined confidence at least 700', 'yield a graph of 15,309 nodes and 416,518 unique undirected edges', 'restricted to genes present in the perturbation training data', 'linear embedding-projection layer (4,096 to 128 dimensions)', 'indicator-projection layer encoding knockout and baseline gene indicators', 'three graph-convolution layers']","['STRING confidence filtering', 'graph construction', 'training-gene restriction', 'embedding projection', 'indicator projection', 'graph convolution']","a graph of 15,309 nodes and 416,518 unique undirected edges","geometric_or_diffusion_state_carrier","symbolic_structural_constraint","a linear embedding-projection layer (4,096 to 128 dimensions) mapping frozen OCellus gene embeddings to the working dimension","other_explicit","biological_payload","actual_model_input","Protein -protein interactions from STRING v12.0 (human, taxon 9606), filtered to combined confidence at least 700, yield a graph of 15,309 nodes and 416,518 unique undirected edges.","Graph neural network for perturbation prediction","","explicit_text","The route combines a PPI graph with projected gene embeddings; I coded the graph as the primary carrier.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [49, 50], ""pages"": [46, 47, 48], ""refs"": [""#/texts/890"", ""#/texts/891"", ""#/texts/892"", ""#/texts/893"", ""#/texts/894"", ""#/texts/895"", ""#/texts/896"", ""#/texts/897""], ""spans"": [{""chunk"": 49, ""start"": 127, ""end"": 175}, {""chunk"": 50, ""start"": 127, ""end"": 175}]}","","","","",""
"TaxonomyCodedRoute_94b088909dfbcb99","TaxonomyCodedRoute","entity","TaxonomyCodedRoute","Agent system","OCellus-Agent","inference","Agent system","natural-language queries","user natural-language queries","text","['three architectural layers over the single Qwen3.5-9B backbone', 'Planner LoRA', 'rule-based Router', 'three-layer Verifier', 'dynamic LoRA swaps on the shared backbone', 'dynamic adapter swapping']","['planner/router/verifier stack', 'dynamic expert-role adapter swaps', 'on-demand runtime adapter loading']","OCellus-Agent organizes three architectural layers over the single Qwen3.5-9B backbone.","text_native_token_stream","plain_language_prompt_or_question","Five expert roles -Data Loader, Annotator, Perturbation, Spatial, and Explainer-base -are implemented as dynamic LoRA swaps on the shared backbone.","side_or_generative_conditioning","instruction_or_query","actual_model_input","OCellus-Agent organizes three architectural layers over the single Qwen3.5-9B backbone.","Agent system","","explicit_text","The section mixes runtime architecture and training details; I treated the runtime query path as the route.","{""document_id"": ""9154912d2561c15bf30bec3bac821183"", ""match"": ""verbatim"", ""chunks"": [3, 43, 50, 53, 57], ""pages"": [1, 2, 40, 46, 47, 48, 50, 51], ""refs"": [""#/tables/0"", ""#/texts/39"", ""#/texts/40"", ""#/texts/41"", ""#/texts/42"", ""#/texts/43"", ""#/texts/44"", ""#/texts/45""], ""spans"": [{""chunk"": 3, ""start"": 2809, ""end"": 2821}, {""chunk"": 43, ""start"": 460, ""end"": 472}, {""chunk"": 50, ""start"": 178, ""end"": 190}, {""chunk"": 53, ""start"": 448, ""end"": 460}]}","","","","",""
