candidate_id,source_run,record_id,title,doi,manifest_status,pdf_found,pdf_path,pdf_bytes,pdf_sha256,final_docling_status,docling_json,markdown,chunks,chunk_count,figure_count,figures_manifest,markdown_chars,docling_json_bytes,notes,quality_flags
full_2026-07-06__rec_003008,full_2026-07-06,rec_003008,Aligning LLMs with Biomedical Knowledge using Balanced Fine-Tuning,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry_batch_060_089/full_2026-07-06__rec_003008__Aligning_LLMs_with_Biomedical_Knowledge_using_Balanced_Fine-Tuning/full_text_01_openalex_title_pdf_url.pdf,6597611,49635ad1b982aba697b541a119a71dca5348dc81f4fe804b77cbbb93883ae68c,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003008.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003008.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003008.jsonl,88,9,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003008/figures_manifest.json,60871,23957692,,
full_2026-07-06__rec_003035,full_2026-07-06,rec_003035,Multi-megabase scale genome interpretation with genetic language models,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry_batch_060_089/full_2026-07-06__rec_003035__Multi-megabase_scale_genome_interpretation_with_genetic_language_model/full_text_01_openalex_title_pdf_url.pdf,22170058,2ed1abc63bc08c0ff9374fa40cda70b43256d34d15f38a0226a2d0319eb05709,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003035.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003035.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003035.jsonl,127,14,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003035/figures_manifest.json,97348,47226981,,
full_2026-07-06__rec_003043,full_2026-07-06,rec_003043,Geneverse: A collection of Open-source Multimodal Large Language Models for Genomic and Proteomic Research,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry_batch_060_089/full_2026-07-06__rec_003043__Geneverse_A_collection_of_Open-source_Multimodal_Large_Language_Models/full_text_02_landing_pdf_link.pdf,15966159,011912e0c3bc0a7cad363b4822214998746c3f1118f35af159faffcd0513ad79,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003043.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003043.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003043.jsonl,94,11,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003043/figures_manifest.json,60685,25053916,,
full_2026-07-06__rec_003074,full_2026-07-06,rec_003074,Foundation model for single-cell omics,,no_full_text_found,True,data/full_text_downloads_2026-07-07/batch_100_149/full_2026-07-06__rec_003074__Foundation_model_for_single-cell_omics/full_text_user_manual_utoronto_Cui_Haotian_202411_PhD_thesis.pdf,42612361,997499ba8c494f9076ed0456976d4a925e9b9a00bac17ce4bb31359542092af1,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003074.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003074.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003074.jsonl,466,19,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003074/figures_manifest.json,346737,144708125,,
full_2026-07-06__rec_003081,full_2026-07-06,rec_003081,scMulan: a multitask generative pre-trained language model for single-cell analysis,,non_pdf_full_text_downloaded,True,data/full_text_include_missing_retry_2026-07-09/pass4_user_manual_downloads/full_2026-07-06__rec_003081__scMulan_a_multitask_generative_pre-trained_language_model_for_single-c/full_text_user_manual_biorxiv_2024.01.25.577152v2.full.pdf,1947380,d7b5afabe44dcb6609540a3f30bb65d316897513f0953d6106b3a128d1852d72,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003081.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003081.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003081.jsonl,134,6,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003081/figures_manifest.json,112858,59526156,,
full_2026-07-06__rec_003083,full_2026-07-06,rec_003083,scWGBS-GPT: a foundation model for capturing long-range CPG dependencies in single-cell whole-genome bisulfite sequencing to enhance epigenetic analysis,,no_full_text_found,True,data/full_text_downloads_2026-07-07/batch_150_199/full_2026-07-06__rec_003083__scWGBS-GPT_a_foundation_model_for_capturing_long-range_CPG_dependencie/full_text_user_manual_biorxiv_2025.02.19.638959v2.full.pdf,14884621,d1d2b290faa225ad9aa756b542a1aa60e72c200723d50a13494a7f2d2ccd3138,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003083.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003083.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003083.jsonl,95,9,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003083/figures_manifest.json,71063,33475422,,
full_2026-07-06__rec_003087,full_2026-07-06,rec_003087,scKEPLM: Knowledge enhanced large-scale pre-trained language model for single-cell transcriptomics,,no_full_text_found,True,data/full_text_downloads_2026-07-07/batch_150_199/full_2026-07-06__rec_003087__scKEPLM_Knowledge_enhanced_large-scale_pre-trained_language_model_for_/full_text_user_manual_biorxiv_2024.07.09.602633v1.full.pdf,14428577,408d8a439c5a8ee34a0c009f7bdef28852d6a03da1ee8c73cc6a7c8a1bef750f,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003087.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003087.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003087.jsonl,120,11,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003087/figures_manifest.json,88909,42673874,,
full_2026-07-06__rec_003121,full_2026-07-06,rec_003121,A long range foundation model for zero-shot predictions in single-cell and spatial transcriptomics data,,no_full_text_found,True,data/full_text_include_missing_retry_2026-07-09/pass4_user_manual_downloads/full_2026-07-06__rec_003121__A_long_range_foundation_model_for_zero-shot_predictions_in_single-cell_/full_text_user_manual_openreview_11205.pdf,5866257,3b074ae9fe54f3d040f2a639182e0e2dee27984a06feb3e47c66af09792920ca,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003121.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003121.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003121.jsonl,138,14,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003121/figures_manifest.json,83890,29471603,,
full_2026-07-06__rec_003131,full_2026-07-06,rec_003131,Gp-gpt: Large language model for gene-phenotype mapping,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry2_batch_050_074/full_2026-07-06__rec_003131__Gp-gpt_Large_language_model_for_gene-phenotype_mapping/full_text_02_semantic_scholar_title_arxiv_p.pdf,2899064,f7e4e25b92d5a5f1c3e2ea458c52ce687a0d0e3fa2afe6c8a7a7ca36771ad32c,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003131.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003131.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003131.jsonl,123,9,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003131/figures_manifest.json,92942,46518452,,
full_2026-07-06__rec_003177,full_2026-07-06,rec_003177,Joint embedding of transcriptomes and text enables interactive single-cell RNA-seq data exploration via natural language,,no_full_text_found,True,data/full_text_downloads_2026-07-07/batch_150_199/full_2026-07-06__rec_003177__Joint_embedding_of_transcriptomes_and_text_enables_interactive_single-/full_text_user_manual_joint_embedding_transcriptomes_text.pdf,5846358,2016ca6729a5b651a091887507b29791262a7a8c8ddaf3c5725a3e53d9b50ece,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003177.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003177.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003177.jsonl,75,7,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003177/figures_manifest.json,52792,22117284,,
full_2026-07-06__rec_003188,full_2026-07-06,rec_003188,Multimodal Cell Context Instruction Tuning for Conditional DNA Regulatory Sequence Generation with Large Language Models,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry_batch_060_089/full_2026-07-06__rec_003188__Multimodal_Cell_Context_Instruction_Tuning_for_Conditional_DNA_Regulat/full_text_07_europepmc_title_Europe_PMC.pdf,866486,f7296982840b6a65edd9f0267144e9689f2a891c24fee108909b95221cdf43e1,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003188.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003188.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003188.jsonl,49,4,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003188/figures_manifest.json,30902,12746554,,
full_2026-07-06__rec_003206,full_2026-07-06,rec_003206,Cell2Sentence: teaching large language models the language of biology,,no_full_text_found,True,data/full_text_downloads_2026-07-07/retry4_batch_020_039/full_2026-07-06__rec_003206__Cell2Sentence_teaching_large_language_models_the_language_of_biology/full_text_01_openalex_title_content_pdf.pdf,13088788,4583f5bad2e244cb246d0cb5425f2becf70f46c418088fbd44faac7fa04f4758,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003206.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003206.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003206.jsonl,86,15,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003206/figures_manifest.json,57534,29808749,,
full_2026-07-06__rec_003213,full_2026-07-06,rec_003213,ChIP-GPT: a managed large language model for robust data extraction from biomedical database records,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry_batch_060_089/full_2026-07-06__rec_003213__ChIP-GPT_a_managed_large_language_model_for_robust_data_extraction_fro/full_text_07_europepmc_title_Europe_PMC.pdf,636819,28a6bb246d179350331816f80ef88cc5857556a2e5145264e769089c46568bc2,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003213.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003213.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003213.jsonl,168,7,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003213/figures_manifest.json,118675,28223524,,
full_2026-07-06__rec_003214,full_2026-07-06,rec_003214,Biomedgpt: Open multimodal generative pre-trained transformer for biomedicine,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry2_batch_050_074/full_2026-07-06__rec_003214__Biomedgpt_Open_multimodal_generative_pre-trained_transformer_for_biome/full_text_01_semantic_scholar_title_openAcc.pdf,3658120,1b45cd22c6fae6eaacd2100e765706438af0667684d3944548ecee0bac3e1b59,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003214.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003214.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003214.jsonl,66,4,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003214/figures_manifest.json,44912,16501322,,
full_2026-07-06__rec_003274,full_2026-07-06,rec_003274,Clinically aligned multi-modal image-text model for pan-cancer prognosis prediction,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry_batch_090_119/full_2026-07-06__rec_003274__Clinically_aligned_multi-modal_image-text_model_for_pan-cancer_prognos/full_text_01_crossref_title_link.pdf,4214444,6277eb394a8a8cfa7e56bfc65324ef523354b97cb7854134b9f582575b450afb,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003274.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003274.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003274.jsonl,97,6,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003274/figures_manifest.json,59973,22214876,,
full_2026-07-06__rec_003343,full_2026-07-06,rec_003343,Toward learning a foundational representation of cells and genes,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry_batch_090_119/full_2026-07-06__rec_003343__Toward_learning_a_foundational_representation_of_cells_and_genes/full_text_03_landing_pdf_link.pdf,5229908,c971832d0583a2854ff339ed34a6490df82d47126bff533a87eb0cfaea4885c7,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003343.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003343.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003343.jsonl,467,29,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003343/figures_manifest.json,288849,107140420,,
full_2026-07-06__rec_003348,full_2026-07-06,rec_003348,scgpt: Towards building a foundation model for single-cell multi-omics using generative ai. bioRxiv,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry_batch_090_119/full_2026-07-06__rec_003348__scgpt_Towards_building_a_foundation_model_for_single-cell_multi-omics_/full_text_03_landing_pdf_link.pdf,21317950,ae675d797a7536f0beb4fd636b4b6d3d5944a790ce658df1ef712c99f9269f9b,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003348.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003348.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003348.jsonl,120,14,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003348/figures_manifest.json,82535,37298001,,
full_2026-07-06__rec_003351,full_2026-07-06,rec_003351,scgpt-spatial: Continual pretraining of single-cell foundation model for spatial transcriptomics. bioRxiv,,no_full_text_found,True,data/full_text_include_missing_retry_2026-07-09/pass4_user_manual_downloads/full_2026-07-06__rec_003351__scgpt-spatial_Continual_pretraining_of_single-cell_foundation_model_f/full_text_user_manual_biorxiv_2025.02.05.636714v1.full.pdf,24819709,73cc05744d8bd4530f7d41872d13ade4f16b924c24e2d8c4a65cac0f11e9f23b,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003351.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003351.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003351.jsonl,101,8,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003351/figures_manifest.json,75678,39668676,,
full_2026-07-06__rec_003357,full_2026-07-06,rec_003357,"Bo, W. scGPT: Towards building a foundation model for single-cell multi-omics using generative AI",,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry_batch_090_119/full_2026-07-06__rec_003357__Bo_W._scGPT_Towards_building_a_foundation_model_for_single-cell_multi-/full_text_03_landing_pdf_link.pdf,21317950,ae675d797a7536f0beb4fd636b4b6d3d5944a790ce658df1ef712c99f9269f9b,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003357.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003357.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003357.jsonl,120,14,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003357/figures_manifest.json,82535,37298002,,
full_2026-07-06__rec_003394,full_2026-07-06,rec_003394,A foundation model for nucleotide sequences.,10.1093/nar/gkag083,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_150_199/full_2026-07-06__rec_003394__A_foundation_model_for_nucleotide_sequences./full_text_07_europepmc_Europe_PMC.pdf,3802360,52c1dfb4e8527a08cca2b15ba1debaeb1feee006f0d8f0a14b41161a3224dadc,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003394.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003394.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003394.jsonl,92,8,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003394/figures_manifest.json,76399,33087406,,
full_2026-07-06__rec_003429,full_2026-07-06,rec_003429,BOTANIC-0: a series of foundation models for plant genomic data,10.64898/2026.02.23.706817,pdf_downloaded,True,data/full_text_downloads_2026-07-07/openalex_content_pass_26/full_2026-07-06__rec_003429__BOTANIC-0_a_series_of_foundation_models_for_plant_genomic_data/full_text_05_openalex_content_pdf.pdf,1563870,eb326ab7504107c8389e26853dd0da0e896f28be0aee91285a51fda44050fcfb,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003429.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003429.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003429.jsonl,106,15,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003429/figures_manifest.json,76829,31972469,,
full_2026-07-06__rec_003466,full_2026-07-06,rec_003466,ELISA: An Interpretable Hybrid Generative AI Agent for Expression-Grounded Discovery in Single-Cell Genomics,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry2_batch_050_074/full_2026-07-06__rec_003466__ELISA_An_Interpretable_Hybrid_Generative_AI_Agent_for_Expression-Groun/full_text_02_semantic_scholar_title_arxiv_p.pdf,4773510,5eb92400a04fa5bedbd43f4baf2c8cc078e273cbd675527f957d889c9102fa60,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003466.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003466.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003466.jsonl,221,4,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003466/figures_manifest.json,152416,49527150,,
full_2026-07-06__rec_003509,full_2026-07-06,rec_003509,Poisoning the Genome: Targeted Backdoor Attacks on DNA Foundation Models,,pdf_downloaded,True,data/full_text_downloads_2026-07-07/retry2_batch_050_074/full_2026-07-06__rec_003509__Poisoning_the_Genome_Targeted_Backdoor_Attacks_on_DNA_Foundation_Model/full_text_01_semantic_scholar_title_arxiv_p.pdf,3630584,94f02e3ac6afa5076e3e3f1fb09235af204e5b6b58f5d2eed21601aa7fa4b927,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003509.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003509.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003509.jsonl,127,9,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003509/figures_manifest.json,102818,36399745,,
full_2026-07-06__rec_003514,full_2026-07-06,rec_003514,Designing mRNA coding sequence via multimodal reverse translation language modeling with Pro2RNA,10.64898/2026.03.18.712790,no_full_text_found,True,data/full_text_downloads_2026-07-07/browser_manual_pass/full_2026-07-06__rec_003514__designing_mrna_coding_sequence_via_multimodal_reverse_translatio/full_text_browser_biorxiv_2026.03.18.712790v1.full.pdf,2102967,94b5e71f38da66f1440b9e7d660916914fc01c3dc7748245a2087e2cf50ea682,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003514.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003514.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003514.jsonl,89,5,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003514/figures_manifest.json,73267,30728234,,
full_2026-07-06__rec_003517,full_2026-07-06,rec_003517,X-Cell: Scaling Causal Perturbation Prediction Across Diverse Cellular Contexts via Diffusion Language Models,10.64898/2026.03.18.712807,no_full_text_found,True,data/full_text_downloads_2026-07-07/browser_manual_pass/full_2026-07-06__rec_003517__x_cell_scaling_causal_perturbation_prediction_across_diverse_cel/full_text_user_manual_biorxiv_2026.03.18.712807v1.full_1.pdf,39557181,3545c688876b209afcb9bf2d600919f09024745d681847b502f090af29abfbe3,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003517.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003517.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003517.jsonl,328,13,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003517/figures_manifest.json,200318,75794122,,
full_2026-07-06__rec_003554,full_2026-07-06,rec_003554,Abstract 2754: VGL: Vision-Gene-Language multimodal LLM integrating histopathology and gene expression for cell type classification in lung cancer.,10.1158/1538-7445.am2026-2754,no_full_text_found,False,,,,not_found_after_manual_retry,,,,,,,,,"No PDF found after automated retry passes, web/manual-link retry, and user manual-download sweep.",not_found_after_manual_retry
full_2026-07-06__rec_003569,full_2026-07-06,rec_003569,Circular RNA identification using a genomic language model and a small number of authenticated examples,10.64898/2026.03.04.709677,no_full_text_found,True,data/full_text_downloads_2026-07-07/browser_manual_pass/full_2026-07-06__rec_003569__circular_rna_identification_using_a_genomic_language_model_and_a/full_text_browser_biorxiv_2026.03.04.709677v1.full.pdf,2752869,f801ffad469afdadfa0a099a18114fcec924e1bc37d575c470109ad0772510e2,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003569.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003569.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003569.jsonl,89,16,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003569/figures_manifest.json,64604,29447098,,
full_2026-07-06__rec_003593,full_2026-07-06,rec_003593,Retentive Network promotes efficient RNA language modeling of long sequences,10.1038/s42003-026-09757-x,pdf_downloaded,True,data/full_text_downloads_2026-07-07/batch_200_249/full_2026-07-06__rec_003593__Retentive_Network_promotes_efficient_RNA_language_modeling_of_long_seq/full_text_08_europepmc_Europe_PMC.pdf,5267189,af6f7503fa5bd04169287e7c4c85aa7228e9d06640b52544253760353fc44d07,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003593.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003593.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003593.jsonl,101,8,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003593/figures_manifest.json,60213,23984505,,
full_2026-07-06__rec_003609,full_2026-07-06,rec_003609,evoCancerGPT: Generating Zero-Shot Single-Cell and Single-Sample Cancer Progression Through Transfer Learning,,no_full_text_found,True,data/full_text_include_missing_retry_2026-07-09/pass2_direct_pdf_links/full_2026-07-06__rec_003609__evoCancerGPT_Generating_Zero-Shot_Single-Cell_and_Single-Sample_Cancer/full_text_pass2_01_html_full_text_01_openalex_title.pdf,23233644,236404cc702d24f4337bde3a2bfbcf335c9481a10a57a8b3efb42fcb26dc4c9a,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003609.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003609.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003609.jsonl,75,5,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003609/figures_manifest.json,45872,23012740,,
full_2026-07-06__rec_003629,full_2026-07-06,rec_003629,Phenotype-Guided In Silico Molecular Generation Using Large Language Models,,no_full_text_found,True,data/full_text_include_missing_retry_2026-07-09/pass3_manual_url_hits/full_2026-07-06__rec_003629__Phenotype-Guided_In_Silico_Molecular_Generation_Using_Large_Language_M/full_text_pass3_01_web_biorxiv_pdf.pdf,6594807,60b1e8a659deccbc35c495e04ddba750f3af7c0ffd78ba4293c3776f5ea6ca35,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003629.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003629.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003629.jsonl,107,14,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003629/figures_manifest.json,97485,54613403,,
full_2026-07-06__rec_003641,full_2026-07-06,rec_003641,Generating and decoding methylated DNA with a Human Epigenetic Foundation Model,,no_full_text_found,True,data/full_text_include_missing_retry_2026-07-09/pass4_user_manual_downloads/full_2026-07-06__rec_003641__Generating_and_decoding_methylated_DNA_with_a_Human_Epigenetic_Found/full_text_user_manual_openreview_37_generating_and_decoding_met.pdf,3776357,10a0f7f162d83d478e520f09d0a75cfcf7cc4dc36d1d008421a0b861b93a4e16,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003641.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003641.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003641.jsonl,102,6,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003641/figures_manifest.json,62062,23560650,,
full_2026-07-06__rec_003726,full_2026-07-06,rec_003726,Temporal AI model predicts drivers of cell state trajectories across human aging,,no_full_text_found,True,data/full_text_include_missing_retry_2026-07-09/pass3_manual_url_hits/full_2026-07-06__rec_003726__Temporal_AI_model_predicts_drivers_of_cell_state_trajectories_across_h/full_text_pass3_01_web_biorxiv_pdf.pdf,5441338,8bd3386fa4f21a89b6a88e7e29a816a6ab6764923ad0759b5d0d25db36f74958,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003726.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003726.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003726.jsonl,177,8,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003726/figures_manifest.json,123994,68295690,,
full_2026-07-06__rec_003848,full_2026-07-06,rec_003848,CLM-X: A multimodal single-cell foundation model with flexible multi-way Transformer for unified scRNA-seq and scATAC-seq analysis,,no_full_text_found,True,data/full_text_downloads_2026-07-07/retry4_batch_040_055/full_2026-07-06__rec_003848__CLM-X_A_multimodal_single-cell_foundation_model_with_flexible_multi-wa/full_text_01_openalex_title_content_pdf.pdf,6021702,76e195067480dafaa1ef266ac00cf0db5ef462f2b9ccba18fe063fd7be9324b2,docling_ok,data/docling_include_no_vlm_2026-07-09/documents/full_2026_07_06_rec_003848.docling.json,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003848.md,data/docling_include_no_vlm_2026-07-09/chunks/full_2026_07_06_rec_003848.jsonl,130,6,data/docling_include_no_vlm_2026-07-09/figures/full_2026_07_06_rec_003848/figures_manifest.json,91176,42137935,,
