route_id,record_id,model_id,configuration_id,disposition,changed_fields,confidence,rationale
route_1306d62b8271,full_2026-07-06__rec_003629,model_a2ae3a8f5414,config_0f9d4a1ed530,revise_fields,"['carrier_subtype', 'evidence_quote', 'model_visible_form_verbatim', 'text_role']",high,"The KEAP1 route is real and remains an evaluation-time input path. The correction is representational: the paper makes the model-facing carrier a serialized gene-list text signature, not an instruction/query scaffold."
route_221414b2ba08,full_2026-07-06__rec_003629,model_14bc733e1633,config_89156b119ca3,revise_fields,"['carrier_subtype', 'evidence_quote', 'text_role']",high,The scorer route is established as an evaluation-time compound/phenotype matcher. The narrow fix is to code the phenotype side as serialized biological text and not as paired-supervision scaffolding.
route_a6f084035330,full_2026-07-06__rec_003852,model_59fd1ac5f56e,config_9d2e426482f8,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f2a5f036cea6,full_2026-07-06__rec_003852,model_59fd1ac5f56e,config_dfa56cc0154a,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_af3e8857f978,full_2026-07-06__rec_003852,model_59fd1ac5f56e,config_586e97e174a5,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_9a9d1cbd25a1,full_2026-07-06__rec_003852,model_59fd1ac5f56e,config_59a2ae1ec7a9,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_94c33410fd8a,full_2026-07-06__rec_003852,model_59fd1ac5f56e,config_86891985f771,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_29724342cf05,full_2026-07-06__rec_003852,model_59fd1ac5f56e,config_bb70a2a0cfb3,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_a5983a60a443,full_2026-07-06__rec_003852,model_59fd1ac5f56e,config_bb70a2a0cfb3,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b3ac28847b13,full_2026-07-06__rec_003852,model_59fd1ac5f56e,config_3fe7fd0f96bb,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_c111c265cad5,full_2026-07-06__rec_003852,model_59fd1ac5f56e,config_b763e4e5a76a,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_9ee52b4bb668,full_2026-07-06__rec_003852,model_59fd1ac5f56e,config_b763e4e5a76a,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f61e030abbe9,full_2026-07-06__rec_003852,model_59fd1ac5f56e,config_2ed33cea1897,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f63a340967cb,july_update_2026-07-06__rec_000050,model_b8eba3c26c46,config_0a6978f55289,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b1629b0a2392,july_update_2026-07-06__rec_000050,model_b8eba3c26c46,config_751632616ab0,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f4b298ad02fb,july_update_2026-07-06__rec_000050,model_b8eba3c26c46,config_751632616ab0,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_9f035bc3c1c6,july_update_2026-07-06__rec_000050,model_ab432decc9aa,config_c5a701c45f25,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_e1bb17396093,july_update_2026-07-06__rec_000050,model_ab432decc9aa,config_c5a701c45f25,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_1deed07c566b,july_update_2026-07-06__rec_000050,model_a493b5670a18,config_04b947e1ebe2,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_526a80e3bb7b,july_update_2026-07-06__rec_000050,model_a493b5670a18,config_04b947e1ebe2,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_93769abd2260,july_update_2026-07-06__rec_000050,model_ac7794e51425,config_9283059da9db,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_8974deca3575,july_update_2026-07-06__rec_000050,model_ac7794e51425,config_9283059da9db,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_237ac9359686,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_f866c60e00af,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_32f7f6418b4f,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_71003106a075,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_59d07de37bae,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_b98b227a684d,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_4812cf2c6dd3,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_b98b227a684d,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_0687e285a7ee,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_5a979383a857,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_9c4534f3c5a3,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_a51477288467,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_649acb378557,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_a51477288467,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_72245eef6feb,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_a51477288467,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_4a446a857f1e,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_f3ec4678f01d,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_065c8bd53fce,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_6efefda4295d,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b0f2d87800d6,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_62ac337f6f02,retain_as_is,[],high,"The route is directly established: HCA training data are converted into ranked Cell Sentences, then used for Stage I pretraining. The carrier is ordinary tokenizer-readable text, so the tokenizer_sequence coding is supported and no field revision is needed."
route_55a22722eb6a,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_84d290b9d158,revise_fields,['fusion_topology'],high,The HCA validation split is directly established by the split rule and the ranked Cell Sentence serialization. The only unsupported field in the prior review was the named tokenizer_sequence topology; concatenation is the narrowest supported correction.
route_1640cf949003,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_16d90abf83e6,revise_fields,"['evidence_quote', 'fusion_topology']",high,The HCA test split is a real evaluation input route grounded by the split rule and Cell Sentence serialization. The prior fusion label tokenizer_sequence is not established by the paper; the narrow correction is to treat the route as prompt concatenation of serialized text.
route_f8d016f6aacd,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_524a6d1d5baa,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_1089dd088ca1,july_update_2026-07-06__rec_000060,model_8b27781d1156,config_e1ed7e5ce494,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_d6173536f567,june_update_2026-06-10__rec_000121,model_4ba985125332,config_c86edc520e6b,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_6b322de9c08a,june_update_2026-06-10__rec_000121,model_7ccbcc7f850b,config_ec5b6d1b8e51,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_3ce30344d54f,june_update_2026-06-10__rec_000121,model_7ccbcc7f850b,config_beac415936bb,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_2dae09106751,june_update_2026-06-10__rec_000121,model_7ccbcc7f850b,config_b7714aaf8697,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_c143fc62faab,june_update_2026-06-10__rec_000121,model_7ccbcc7f850b,config_092110ae9b75,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_8216d074f753,june_update_2026-06-10__rec_000121,model_7ccbcc7f850b,config_e2b3062a0099,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_a9694890c7bc,june_update_2026-06-10__rec_000121,model_7ccbcc7f850b,config_e2b3062a0099,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_1f96c335f3ca,june_update_2026-06-10__rec_000133,model_69a439438d24,config_026e86537e4b,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_775271f6aa86,june_update_2026-06-10__rec_000133,model_69a439438d24,config_026e86537e4b,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_3f2cd944ba2e,june_update_2026-06-10__rec_000133,model_69a439438d24,config_63689ed67983,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_36bbccf780e7,june_update_2026-06-10__rec_000133,model_69a439438d24,config_b79f84373b6a,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_cf7bc194d0b4,june_update_2026-06-10__rec_000133,model_69a439438d24,config_b3ee6cd40045,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_72b2cf8c9eac,june_update_2026-06-10__rec_000133,model_69a439438d24,config_4b97e93d59bf,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f9ce1bf63b0b,june_update_2026-06-10__rec_000133,model_69a439438d24,config_f6c8b0dac2f5,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_0c90be4af21f,june_update_2026-06-10__rec_000133,model_69a439438d24,config_e1de6b1ebaa0,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_75b32f3d4dbc,june_update_2026-06-10__rec_000133,model_69a439438d24,config_b60819476986,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_a732f19c65b6,june_update_2026-06-10__rec_000133,model_69a439438d24,config_6d80a87b5c59,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_29d75af53bc0,june_update_2026-06-10__rec_000133,model_69a439438d24,config_06abbcccfa72,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_8d99a519d6eb,june_update_2026-06-10__rec_000148,model_f67272a54ac0,config_7602ba38914a,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_bf7aa611d54c,june_update_2026-06-10__rec_000148,model_f67272a54ac0,config_aaa9b7224fe0,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b70635dcdd77,june_update_2026-06-10__rec_000148,model_f67272a54ac0,config_7cc664b41139,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_01fead809e1c,june_update_2026-06-10__rec_000148,model_f67272a54ac0,config_7cc664b41139,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f4eb22871096,june_update_2026-06-10__rec_000148,model_f67272a54ac0,config_76d1d94582d2,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_cef5e0303c7a,june_update_2026-06-10__rec_000148,model_f67272a54ac0,config_1fff1f8ba2ec,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_2abfc684ce18,june_update_2026-06-10__rec_000148,model_f67272a54ac0,config_1fff1f8ba2ec,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_2f13a5f5d52d,june_update_2026-06-10__rec_000148,model_f67272a54ac0,config_7a0bdd4743ab,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_1fd61cdc95ef,june_update_2026-06-10__rec_000148,model_f67272a54ac0,config_b78e26b4d1c2,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_8b527bbd7b4b,june_update_2026-06-10__rec_000148,model_f67272a54ac0,config_a0e1310c2cc0,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_eb2576517cc5,june_update_2026-06-10__rec_000148,model_f67272a54ac0,config_9a3d22deffed,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_2f7983ac4cee,june_update_2026-06-10__rec_000152,model_3827a28edefc,config_d24ed576ac3c,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_5531f04067d0,june_update_2026-06-10__rec_000152,model_498b709f811c,config_7a9090c449be,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_45bef80d938d,june_update_2026-06-10__rec_000152,model_3827a28edefc,config_acf5a1faab6f,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_3d88753d6312,june_update_2026-06-10__rec_000152,model_3827a28edefc,config_f2771616bab5,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_61505310f0e3,june_update_2026-06-10__rec_000152,model_5588f179e503,config_55e2545e3917,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_49aa3575b33d,june_update_2026-06-10__rec_000152,model_3827a28edefc,config_b0977a74f5e5,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_2856dcc135f2,june_update_2026-06-10__rec_000152,model_3827a28edefc,config_9e3419b50d4a,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_2828f4dfe3f3,june_update_2026-06-10__rec_000194,model_699b7d92d927,config_0817cabcec36,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_e09961882576,june_update_2026-06-10__rec_000194,model_699b7d92d927,config_0817cabcec36,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_fc3883ca9463,june_update_2026-06-10__rec_000194,model_699b7d92d927,config_0817cabcec36,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_58874dee1f0f,june_update_2026-06-10__rec_000194,model_699b7d92d927,config_4e7c6fdf224a,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_fdca8e3fdb99,june_update_2026-06-10__rec_000194,model_699b7d92d927,config_4e7c6fdf224a,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_5ab21f81834c,june_update_2026-06-10__rec_000194,model_699b7d92d927,config_4e7c6fdf224a,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_6190abf45a70,june_update_2026-06-10__rec_000246,model_064ca265f9bb,config_8dfb03df08d3,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_1812bd19fe75,june_update_2026-06-10__rec_000246,model_064ca265f9bb,config_8a7edf2a02d0,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_93f3142beaf4,june_update_2026-06-10__rec_000246,model_064ca265f9bb,config_b1b8b58d8467,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_3a777c044617,june_update_2026-06-10__rec_000246,model_064ca265f9bb,config_0ba2f8168249,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_7ed0c41103cf,june_update_2026-06-10__rec_000246,model_064ca265f9bb,config_6263b435eb71,revise_fields,"['carrier_subtype', 'evidence_quote', 'fusion_topology', 'insertion_or_fusion_verbatim', 'model_visible_form_verbatim']",high,This route is a templated text prompt with an explicit biological slot and gene-ranking instruction. The serialized-profile subtype and tokenizer-sequence topology are too strong; structured prompt scaffold with text concatenation is the narrow correction.
route_505d12bcf3e7,june_update_2026-06-10__rec_000246,model_064ca265f9bb,config_0591e3c83efd,revise_fields,"['carrier_family', 'carrier_subtype', 'evidence_quote', 'fusion_topology', 'insertion_or_fusion_verbatim', 'model_visible_form_verbatim', 'source_modality_normalized', 'source_object_normalized', 'transformation_chain_normalized', 'transformation_chain_verbatim']",high,"The paper makes the model-facing carrier explicit as a continuous omics embedding inserted at an <omics> placeholder, so this route is dense rather than text-native. The task family and Cellosaurus/metadata provenance remain valid."
route_e07beedf4bef,june_update_2026-06-10__rec_000246,model_064ca265f9bb,config_b465f476a320,revise_fields,"['evidence_quote', 'fusion_topology', 'section_heading', 'supporting_figure_or_table']",high,"The UniProt source, human filtering, and protein-QA task construction are explicitly stated. The paper does not specify a distinct nonstandard fusion mechanism for this route, so the topology should be left unclear rather than forced to tokenizer_sequence."
route_e4dd0a63096f,june_update_2026-06-10__rec_000246,model_064ca265f9bb,config_0724ff4ba9ee,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_40860db1335d,june_update_2026-06-10__rec_000248,model_285e25ae2bfb,config_f14ba9f518fd,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_53995d978c3b,june_update_2026-06-10__rec_000248,model_285e25ae2bfb,config_a236036d3438,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_6eb1ed047213,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_73024cae174e,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_c24183e12101,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_73024cae174e,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b9bfb7a32c68,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_73024cae174e,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b1cf7879ee0b,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_73024cae174e,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_9b2b3ccb8d95,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_73024cae174e,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_0e9226a4885a,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_73024cae174e,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_d6115e2e8939,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_73024cae174e,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_5536cca39b1e,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_a4c451f9f087,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b22d2b402714,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_09422b5ee812,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_af45010fa9da,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_09422b5ee812,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_afa20a4bdb7f,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_09422b5ee812,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_8c0045aa548e,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_09422b5ee812,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_59bc33530f4c,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_09422b5ee812,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_755df4bfcf47,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_09422b5ee812,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_a1ba49b312f1,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_a4c451f9f087,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f090ee054645,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_75f5d99b2c82,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_82226f01fd7e,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_b416d8e878f8,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b91c60a6f8e5,june_update_2026-06-10__rec_000350,model_74e685d85fa8,config_00b7c42248ff,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_6fd4f501ee5a,june_update_2026-06-10__rec_000350,model_fa039bd90d50,config_771430a5d03e,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_3b056f06e7ba,june_update_2026-06-10__rec_000350,model_fa039bd90d50,config_4c8e5313c27b,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_7ce5b7aefdf7,june_update_2026-06-10__rec_000350,model_fa039bd90d50,config_4c8e5313c27b,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_fd1ec85c31e1,june_update_2026-06-10__rec_000350,model_fa039bd90d50,config_4c8e5313c27b,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_8fc9a178a272,june_update_2026-06-10__rec_000350,model_fa039bd90d50,config_4d04e10669d4,revise_fields,"['evidence_quote', 'fusion_topology', 'insertion_or_fusion_verbatim', 'model_visible_form_verbatim', 'route_label', 'section_heading', 'source_modality_normalized', 'source_object_normalized', 'source_object_verbatim', 'uncertainty']",medium,"Retain the route: the paper explicitly supports a general SFT instruction-prompt family and the wrapped paired-input format. Narrowly correct the over-specific/overcoded parts: the route is text-native, not dense; the source object is the named SFT dataset rather than a separate 'general' corpus; and the fusion is prompt concatenation, not tokenizer_sequence."
route_c8d792c85a6b,update_2026-08-09__manual_recall_xunzi,model_0b0332ce2b16,config_869b8b6ea097,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_e70933541045,update_2026-08-09__manual_recall_xunzi,model_0b0332ce2b16,config_869b8b6ea097,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b1ff21bb7a67,update_2026-08-09__manual_recall_xunzi,model_0b0332ce2b16,config_30f586c7b02e,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_499acf7a1163,update_2026-08-09__manual_recall_xunzi,model_0b0332ce2b16,config_733649742d5d,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_0e824ef8ec84,update_2026-08-09__manual_recall_xunzi,model_d3b03caa65b1,config_0b7af8503a56,revise_fields,"['evidence_quote', 'evidence_status']",high,"The paper explicitly establishes a distinct protein/GO knowledge-graph route for XunZi-M: proteins are mapped to gene IDs, PPI and GO links are compiled, nodes are embedded, and stacked GCN layers process the graph. That supports retaining the route and its model-input status; the narrow correction is to mark the evidence as explicit text rather than inferred."
route_eb28b1c638ed,update_2026-08-09__manual_recall_xunzi,model_d3b03caa65b1,config_faa9d51cedf6,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_cc7391bead65,update_2026-08-09__manual_recall_xunzi,model_d3b03caa65b1,config_a108568db46c,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f07cba1a7db0,update_2026-08-09__manual_recall_xunzi,model_d3b03caa65b1,config_00bb54889975,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_ad3fc46f8b34,update_2026-08-09__manual_recall_xunzi,model_d3b03caa65b1,config_faa1e7b480f4,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_cf144d764767,update_2026-08-09__manual_recall_xunzi,model_0b0332ce2b16,config_5ef5d484cf7f,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_5963db69cdb5,update_2026-08-09__rec_000106,model_e0f70ec41e97,config_b14160e930e3,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_d02dbf078b83,update_2026-08-09__rec_000106,model_e0f70ec41e97,config_fc60f1c1dee8,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_afa5192ae8e0,update_2026-08-09__rec_000106,model_e0f70ec41e97,config_ca822a1cc5d2,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_221cccfc895d,update_2026-08-09__rec_000106,model_e0f70ec41e97,config_6201c49942b7,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_e2bec151f3ad,update_2026-08-09__rec_000106,model_e0f70ec41e97,config_bc580a431213,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_6ad595695f15,update_2026-08-09__rec_000106,model_e0f70ec41e97,config_9ca79c8ef17c,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_5889232d680f,update_2026-08-09__rec_000106,model_e0f70ec41e97,config_bc580a431213,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f65e8bf88650,update_2026-08-09__rec_000106,model_e0f70ec41e97,config_2fca27311727,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_0671386d0d64,update_2026-08-09__rec_000106,model_e0f70ec41e97,config_283ba1300733,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_303a4118d76c,update_2026-08-09__rec_000106,model_e0f70ec41e97,config_670c921975a0,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_a9afe0a24336,update_2026-08-09__rec_000138,model_f924e02d892f,config_6756ccde762f,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f8991379a4c4,update_2026-08-09__rec_000138,model_f924e02d892f,config_7884df2180b1,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_773640cd4c26,update_2026-08-09__rec_000138,model_f924e02d892f,config_44fb4920b1fe,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_d07eb8c2a0c4,update_2026-08-09__rec_000138,model_f924e02d892f,config_747b9838dbdb,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_aec0f02313df,update_2026-08-09__rec_000138,model_f924e02d892f,config_0398daef2be0,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_0f9204eed8da,update_2026-08-09__rec_000138,model_1bd0fe9134d7,config_bc111698a5df,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_3caf448da69c,update_2026-08-09__rec_000138,model_f12e33a1e764,config_3f59b83d864d,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_276ab88653d9,update_2026-08-09__rec_000138,model_f12e33a1e764,config_59f9013b02f3,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_e8b754d26728,update_2026-08-09__rec_000138,model_f924e02d892f,config_29bd08d4d609,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_017cdda5615a,update_2026-08-09__rec_000138,model_f924e02d892f,config_13f52631e201,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_f912c63c815f,update_2026-08-09__rec_000138,model_f924e02d892f,config_24bb096ba238,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_9daaabb1fd5e,update_2026-08-09__rec_000138,model_f924e02d892f,config_bdfe195cea6f,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_b68e65fecc46,update_2026-08-09__rec_000138,model_f924e02d892f,config_bdfe195cea6f,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_6222a6dade31,update_2026-08-09__rec_000138,model_f924e02d892f,config_c1b90d335ad3,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_92d1fc7a989d,update_2026-08-09__rec_000138,model_f924e02d892f,config_7ca57b1512ce,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_51ee68b9183a,update_2026-08-09__rec_000138,model_f924e02d892f,config_a30607d9f434,unchanged_outside_f6_correction_population,[],not_applicable,Outside the frozen correction population.
route_ee2d489e0fab,update_2026-08-09__rec_000138,model_f924e02d892f,config_3e3af05d3b15,revise_fields,"['carrier_subtype', 'fusion_topology', 'model_visible_form_verbatim', 'source_modality_normalized']",high,"The route is real and explicitly supported in Figure 1a and its caption as part of OCellus pretraining. The narrow correction is to stop treating the model-visible form and topology as more specific than the paper supports: the paper shows tokenized PPI database text flowing through an encoder and into a Qwen-aligned backbone, but it does not justify the prior scaffold subtype or shared-latent topology label."
