record_id,source_record_id,source_corpus,title,doi,docling_status,context_status,markdown,selected_section_count,selected_sections_json
full_2026-07-06__rec_001881,rec_001881,uncertain,"End-to-end multitask learning, from protein language to protein features without alignments",10.1101/864405,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_001881.md,4,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 114, ""line_end"": 223, ""original_chars"": 2759}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 224, ""line_end"": 339, ""original_chars"": 5556}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 662, ""line_end"": 875, ""original_chars"": 9838}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 3, ""line_start"": 876, ""line_end"": 879, ""original_chars"": 2046}]"
full_2026-07-06__rec_001897,rec_001897,uncertain,CodonMoE: DNA Language Models for mRNA Analyses,10.48550/arXiv.2508.04739,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_001897.md,3,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 7, ""line_start"": 11, ""line_end"": 16, ""original_chars"": 1497}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 17, ""line_end"": 43, ""original_chars"": 6878}, {""section_type"": ""data_representation"", ""heading"": ""Tasks and datasets"", ""heading_level"": 3, ""line_start"": 102, ""line_end"": 105, ""original_chars"": 1665}]"
full_2026-07-06__rec_001935,rec_001935,uncertain,dnaGrinder: a lightweight and high-capacity genomic foundation model,10.48550/arXiv.2409.15697,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_001935.md,7,"[{""section_type"": ""abstract"", ""heading"": ""ABSTRACT"", ""heading_level"": 3, ""line_start"": 11, ""line_end"": 14, ""original_chars"": 1575}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 15, ""line_end"": 36, ""original_chars"": 6711}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 363, ""line_end"": 413, ""original_chars"": 15665}, {""section_type"": ""data_representation"", ""heading"": ""Datasets and Data Preparation"", ""heading_level"": 2, ""line_start"": 113, ""line_end"": 189, ""original_chars"": 13433}, {""section_type"": ""data_representation"", ""heading"": ""Pretraining Datasets"", ""heading_level"": 3, ""line_start"": 115, ""line_end"": 148, ""original_chars"": 4923}, {""section_type"": ""data_representation"", ""heading"": ""The human reference genome dataset"", ""heading_level"": 4, ""line_start"": 119, ""line_end"": 126, ""original_chars"": 1980}, {""section_type"": ""data_representation"", ""heading"": ""Downstream Datasets"", ""heading_level"": 3, ""line_start"": 149, ""line_end"": 158, ""original_chars"": 1554}]"
full_2026-07-06__rec_001961,rec_001961,uncertain,LangCell: Language-Cell Pre-training for Cell Identity Understanding,10.48550/arXiv.2405.06708,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_001961.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 5, ""line_end"": 12, ""original_chars"": 2177}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 13, ""line_end"": 48, ""original_chars"": 8166}, {""section_type"": ""data_representation"", ""heading"": ""Downstream Task Datasets"", ""heading_level"": 5, ""line_start"": 145, ""line_end"": 148, ""original_chars"": 918}, {""section_type"": ""data_representation"", ""heading"": ""Pre-training Data"", ""heading_level"": 6, ""line_start"": 564, ""line_end"": 609, ""original_chars"": 4597}, {""section_type"": ""data_representation"", ""heading"": ""Downstream Tasks Dataset"", ""heading_level"": 6, ""line_start"": 610, ""line_end"": 646, ""original_chars"": 7792}, {""section_type"": ""data_representation"", ""heading"": ""Model Architecture"", ""heading_level"": 4, ""line_start"": 71, ""line_end"": 84, ""original_chars"": 1435}]"
full_2026-07-06__rec_002073,rec_002073,uncertain,CellPLM: Pre-training of Cell Language Model Beyond Single Cells,10.1101/2023.10.03.560734,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002073.md,5,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 4, ""line_start"": 11, ""line_end"": 14, ""original_chars"": 1230}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 4, ""line_start"": 15, ""line_end"": 42, ""original_chars"": 5629}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 4, ""line_start"": 219, ""line_end"": 222, ""original_chars"": 535}, {""section_type"": ""data_representation"", ""heading"": ""Datasets for Pre-training"", ""heading_level"": 4, ""line_start"": 389, ""line_end"": 394, ""original_chars"": 1059}, {""section_type"": ""data_representation"", ""heading"": ""Model Architecture"", ""heading_level"": 3, ""line_start"": 81, ""line_end"": 118, ""original_chars"": 7997}]"
full_2026-07-06__rec_002228,rec_002228,uncertain,Adding layers of information to scRNA-seq data using pre-trained language models,10.1101/2025.08.23.671699,docling_ok,ok,data/docling_uncertain_biorxiv_chrome_no_vlm_2026-07-08/markdown/rec_002228_2025_08_23_671699v2_full.md,8,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 6, ""line_start"": 49, ""line_end"": 124, ""original_chars"": 1356}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 125, ""line_end"": 270, ""original_chars"": 6652}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 693, ""line_end"": 836, ""original_chars"": 5711}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 837, ""line_end"": 900, ""original_chars"": 1030}, {""section_type"": ""data_representation"", ""heading"": ""Preprocessing of single-cell RNA seq data"", ""heading_level"": 3, ""line_start"": 903, ""line_end"": 912, ""original_chars"": 1806}, {""section_type"": ""data_representation"", ""heading"": ""Developing Mouse Brain dataset (LaManno et al.)"", ""heading_level"": 4, ""line_start"": 909, ""line_end"": 912, ""original_chars"": 748}, {""section_type"": ""data_representation"", ""heading"": ""Generation of training data for fine-tuning using label-aware random-positive and label-aware hard-negative-mining"", ""heading_level"": 3, ""line_start"": 1147, ""line_end"": 1218, ""original_chars"": 2922}, {""section_type"": ""data_representation"", ""heading"": ""Siamese Sentence BERT architecture"", ""heading_level"": 3, ""line_start"": 1081, ""line_end"": 1146, ""original_chars"": 1430}]"
full_2026-07-06__rec_002243,rec_002243,uncertain,"Human Genome Book:Words,Sentences and Paragraphs",10.1101/2025.01.23.634629,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002243.md,5,"[{""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 15, ""line_end"": 22, ""original_chars"": 4207}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 197, ""line_end"": 238, ""original_chars"": 2314}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 3, ""line_start"": 239, ""line_end"": 244, ""original_chars"": 1042}, {""section_type"": ""data_representation"", ""heading"": ""Training Data"", ""heading_level"": 5, ""line_start"": 113, ""line_end"": 116, ""original_chars"": 783}, {""section_type"": ""data_representation"", ""heading"": ""Materials and methods"", ""heading_level"": 3, ""line_start"": 23, ""line_end"": 28, ""original_chars"": 202}]"
full_2026-07-06__rec_002248,rec_002248,uncertain,Leveraging large language models to predict antibiotic resistance in Mycobacterium tuberculosis,10.1093/bioinformatics/btaf232,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002248.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 4, ""line_start"": 17, ""line_end"": 24, ""original_chars"": 1743}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 25, ""line_end"": 40, ""original_chars"": 7581}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 171, ""line_end"": 178, ""original_chars"": 3685}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 179, ""line_end"": 184, ""original_chars"": 890}, {""section_type"": ""data_representation"", ""heading"": ""Dataset preparation and LLM training"", ""heading_level"": 2, ""line_start"": 69, ""line_end"": 74, ""original_chars"": 1757}, {""section_type"": ""data_representation"", ""heading"": ""LLMTB model architecture"", ""heading_level"": 2, ""line_start"": 65, ""line_end"": 68, ""original_chars"": 1268}, {""section_type"": ""data_representation"", ""heading"": ""Evaluation of LLMTB against competing methods"", ""heading_level"": 2, ""line_start"": 93, ""line_end"": 110, ""original_chars"": 3928}]"
full_2026-07-06__rec_002254,rec_002254,uncertain,Ctrl-DNA: Controllable Cell-Type-Specific Regulatory DNA Design via Constrained RL,10.48550/arXiv.2505.20578,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002254.md,5,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 15, ""line_end"": 20, ""original_chars"": 1459}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 21, ""line_end"": 46, ""original_chars"": 5553}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 193, ""line_end"": 255, ""original_chars"": 13396}, {""section_type"": ""data_representation"", ""heading"": ""Dataset"", ""heading_level"": 2, ""line_start"": 380, ""line_end"": 403, ""original_chars"": 1993}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 2, ""line_start"": 53, ""line_end"": 135, ""original_chars"": 12161}]"
full_2026-07-06__rec_002287,rec_002287,uncertain,Open World Knowledge Aided Single-Cell Foundation Model with Robust Cross-Modal Cell-Language Pre-training,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002287.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 7, ""line_start"": 21, ""line_end"": 26, ""original_chars"": 1537}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 27, ""line_end"": 50, ""original_chars"": 6291}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 149, ""line_end"": 162, ""original_chars"": 5350}, {""section_type"": ""data_representation"", ""heading"": ""Results under Noisy Mulit-modal Training Data"", ""heading_level"": 4, ""line_start"": 123, ""line_end"": 142, ""original_chars"": 4513}, {""section_type"": ""data_representation"", ""heading"": ""Training Data Curation"", ""heading_level"": 3, ""line_start"": 218, ""line_end"": 247, ""original_chars"": 4654}, {""section_type"": ""data_representation"", ""heading"": ""LLM-enriched Textual Corpus Curation"", ""heading_level"": 4, ""line_start"": 222, ""line_end"": 247, ""original_chars"": 4083}, {""section_type"": ""data_representation"", ""heading"": ""Comparison Methods and Datasets"", ""heading_level"": 3, ""line_start"": 358, ""line_end"": 385, ""original_chars"": 10471}]"
full_2026-07-06__rec_002329,rec_002329,uncertain,Biologically-Informed Hybrid Membership Inference Attacks on Generative Genomic Models,10.48550/arXiv.2511.07503,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002329.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 5, ""line_start"": 11, ""line_end"": 14, ""original_chars"": 870}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 15, ""line_end"": 36, ""original_chars"": 5784}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 94, ""line_end"": 107, ""original_chars"": 2265}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 3, ""line_start"": 108, ""line_end"": 115, ""original_chars"": 1999}, {""section_type"": ""data_representation"", ""heading"": ""Data and Preprocessing"", ""heading_level"": 4, ""line_start"": 58, ""line_end"": 61, ""original_chars"": 757}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 3, ""line_start"": 56, ""line_end"": 71, ""original_chars"": 4418}]"
full_2026-07-06__rec_002405,rec_002405,uncertain,Coalescence and Translation,10.1101/2025.06.24.661337,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002405.md,2,"[{""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 191, ""line_end"": 216, ""original_chars"": 10351}, {""section_type"": ""data_representation"", ""heading"": ""Materials and Methods"", ""heading_level"": 3, ""line_start"": 217, ""line_end"": 337, ""original_chars"": 24338}]"
full_2026-07-06__rec_002550,rec_002550,uncertain,Deciphering single-cell epigenomic language with a foundation model,10.1038/s41592-025-02851-8,docling_ok,fallback_document_opening,data/docling_uncertain_html_no_vlm_2026-07-08/markdown/html_rec_002550.md,1,"[{""section_type"": ""document_opening"", ""heading"": ""Docling opening text"", ""heading_level"": 0, ""line_start"": 1, ""line_end"": 0, ""original_chars"": 1592}]"
full_2026-07-06__rec_002555,rec_002555,uncertain,Let the data speak - single-cell analysis with CellWhisperer.,10.1038/s41576-025-00927-x,docling_ok,fallback_document_opening,data/docling_uncertain_html_no_vlm_2026-07-08/markdown/html_rec_002555.md,1,"[{""section_type"": ""document_opening"", ""heading"": ""Docling opening text"", ""heading_level"": 0, ""line_start"": 1, ""line_end"": 0, ""original_chars"": 1358}]"
full_2026-07-06__rec_002704,rec_002704,uncertain,ImmunoMatch learns and predicts cognate pairing of heavy and light immunoglobulin chains,10.1101/2025.02.11.637677,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002704.md,4,"[{""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 120, ""line_end"": 133, ""original_chars"": 10070}, {""section_type"": ""data_representation"", ""heading"": ""Data curation"", ""heading_level"": 6, ""line_start"": 264, ""line_end"": 273, ""original_chars"": 2904}, {""section_type"": ""data_representation"", ""heading"": ""Validation datasets"", ""heading_level"": 6, ""line_start"": 296, ""line_end"": 305, ""original_chars"": 6315}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 4, ""line_start"": 262, ""line_end"": 317, ""original_chars"": 14975}]"
full_2026-07-06__rec_002990,rec_002990,uncertain,Enhancing recognition and interpretation of functional phenotypic sequences through fine-tuning pre-trained genomic models,10.1186/s12967-024-05567-z,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_002990.md,8,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 9, ""line_end"": 32, ""original_chars"": 3772}, {""section_type"": ""introduction"", ""heading"": ""Background"", ""heading_level"": 3, ""line_start"": 33, ""line_end"": 42, ""original_chars"": 4395}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 373, ""line_end"": 380, ""original_chars"": 3440}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 3, ""line_start"": 381, ""line_end"": 468, ""original_chars"": 4603}, {""section_type"": ""data_representation"", ""heading"": ""Pan-genomic phenotype classification datasets construction"", ""heading_level"": 4, ""line_start"": 45, ""line_end"": 60, ""original_chars"": 2334}, {""section_type"": ""data_representation"", ""heading"": ""Phenotype dataset construction"", ""heading_level"": 5, ""line_start"": 55, ""line_end"": 60, ""original_chars"": 1269}, {""section_type"": ""data_representation"", ""heading"": ""Display of phenotype-related regions and datasets"", ""heading_level"": 3, ""line_start"": 61, ""line_end"": 70, ""original_chars"": 463}, {""section_type"": ""data_representation"", ""heading"": ""Fine-tuning of pre-trained models for phenotypic datasets Model selection and Hyperparameters"", ""heading_level"": 3, ""line_start"": 71, ""line_end"": 78, ""original_chars"": 2314}]"
full_2026-07-06__rec_003072,rec_003072,uncertain,Pre-training of single-cell language models through genetic pathway learning,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003072.md,4,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 5, ""line_end"": 8, ""original_chars"": 1259}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 9, ""line_end"": 22, ""original_chars"": 3843}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 76, ""line_end"": 317, ""original_chars"": 23566}, {""section_type"": ""data_representation"", ""heading"": ""Dataset Description"", ""heading_level"": 4, ""line_start"": 315, ""line_end"": 317, ""original_chars"": 229}]"
full_2026-07-06__rec_003090,rec_003090,uncertain,OKR-Cell: Open World Knowledge Aided Single-Cell Foundation Model with Robust Cross-Modal Cell-Language Pre-training,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003090.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 7, ""line_start"": 21, ""line_end"": 26, ""original_chars"": 1537}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 27, ""line_end"": 50, ""original_chars"": 6291}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 149, ""line_end"": 162, ""original_chars"": 5350}, {""section_type"": ""data_representation"", ""heading"": ""Results under Noisy Mulit-modal Training Data"", ""heading_level"": 4, ""line_start"": 123, ""line_end"": 142, ""original_chars"": 4513}, {""section_type"": ""data_representation"", ""heading"": ""Training Data Curation"", ""heading_level"": 3, ""line_start"": 218, ""line_end"": 247, ""original_chars"": 4654}, {""section_type"": ""data_representation"", ""heading"": ""LLM-enriched Textual Corpus Curation"", ""heading_level"": 4, ""line_start"": 222, ""line_end"": 247, ""original_chars"": 4083}, {""section_type"": ""data_representation"", ""heading"": ""Comparison Methods and Datasets"", ""heading_level"": 3, ""line_start"": 358, ""line_end"": 385, ""original_chars"": 10471}]"
full_2026-07-06__rec_003091,rec_003091,uncertain,Tabula: A Tabular Self-Supervised Foundation Model for Single-Cell Transcriptomics,,docling_ok,ok,data/docling_uncertain_problem_retry_no_vlm_2026-07-08/markdown/rec_003091_web_found.md,5,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 31, ""line_end"": 34, ""original_chars"": 1534}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 35, ""line_end"": 52, ""original_chars"": 3010}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 3, ""line_start"": 226, ""line_end"": 229, ""original_chars"": 899}, {""section_type"": ""data_representation"", ""heading"": ""Pretraining Data Scaling Laws in TABULA"", ""heading_level"": 3, ""line_start"": 165, ""line_end"": 172, ""original_chars"": 1360}, {""section_type"": ""data_representation"", ""heading"": ""TABULA Model Architecture"", ""heading_level"": 3, ""line_start"": 81, ""line_end"": 146, ""original_chars"": 9245}]"
full_2026-07-06__rec_003095,rec_003095,uncertain,Cell ontology guided transcriptome foundation model,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003095.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 11, ""line_end"": 14, ""original_chars"": 1680}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 15, ""line_end"": 24, ""original_chars"": 3280}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion and Conclusion"", ""heading_level"": 3, ""line_start"": 232, ""line_end"": 239, ""original_chars"": 2686}, {""section_type"": ""data_representation"", ""heading"": ""Data Preprocessing"", ""heading_level"": 3, ""line_start"": 29, ""line_end"": 34, ""original_chars"": 1312}, {""section_type"": ""data_representation"", ""heading"": ""Data Preprocessing Details"", ""heading_level"": 3, ""line_start"": 383, ""line_end"": 410, ""original_chars"": 3648}, {""section_type"": ""data_representation"", ""heading"": ""Method"", ""heading_level"": 3, ""line_start"": 25, ""line_end"": 28, ""original_chars"": 97}]"
full_2026-07-06__rec_003097,rec_003097,uncertain,Transcriptomic Neural Networks Architecture and Applications to Functional and Aging Research,,docling_ok,ok,data/docling_uncertain_manual_downloads3_no_vlm_2026-07-09/markdown/rec_003097_pinaroli_transcriptomic_neural_networks.md,8,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 4, ""line_start"": 73, ""line_end"": 76, ""original_chars"": 933}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 77, ""line_end"": 126, ""original_chars"": 8538}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 303, ""line_end"": 341, ""original_chars"": 5924}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 7, ""line_start"": 515, ""line_end"": 530, ""original_chars"": 4308}, {""section_type"": ""data_representation"", ""heading"": ""Pretraining data collection and preprocessing"", ""heading_level"": 7, ""line_start"": 617, ""line_end"": 626, ""original_chars"": 2077}, {""section_type"": ""data_representation"", ""heading"": ""Transcriptomic Neural Networks Architecture and Applications to Functional and Aging Research"", ""heading_level"": 3, ""line_start"": 11, ""line_end"": 76, ""original_chars"": 8492}, {""section_type"": ""data_representation"", ""heading"": ""The Transformer Architecture"", ""heading_level"": 4, ""line_start"": 133, ""line_end"": 166, ""original_chars"": 4577}, {""section_type"": ""data_representation"", ""heading"": ""scFoundation model architecture"", ""heading_level"": 7, ""line_start"": 627, ""line_end"": 676, ""original_chars"": 4255}]"
full_2026-07-06__rec_003113,rec_003113,uncertain,scELMo: Embeddings from Language Models,,docling_ok,fallback_document_opening,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003113.md,1,"[{""section_type"": ""document_opening"", ""heading"": ""Docling opening text"", ""heading_level"": 0, ""line_start"": 1, ""line_end"": 0, ""original_chars"": 1455}]"
full_2026-07-06__rec_003118,rec_003118,uncertain,ZerOmics: Toward General Models for Single-Cell Analysis with Instruction Tuning,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003118.md,7,"[{""section_type"": ""abstract"", ""heading"": ""ABSTRACT"", ""heading_level"": 3, ""line_start"": 115, ""line_end"": 118, ""original_chars"": 1319}, {""section_type"": ""introduction"", ""heading"": ""INTRODUCTION"", ""heading_level"": 2, ""line_start"": 119, ""line_end"": 246, ""original_chars"": 4901}, {""section_type"": ""discussion_conclusion"", ""heading"": ""CONCLUSION"", ""heading_level"": 2, ""line_start"": 1080, ""line_end"": 1592, ""original_chars"": 18654}, {""section_type"": ""data_representation"", ""heading"": ""DATASETS INFORMATION"", ""heading_level"": 2, ""line_start"": 1593, ""line_end"": 1726, ""original_chars"": 6333}, {""section_type"": ""data_representation"", ""heading"": ""SINGLE-CELL DATASETS COLLECTION"", ""heading_level"": 3, ""line_start"": 1595, ""line_end"": 1600, ""original_chars"": 1590}, {""section_type"": ""data_representation"", ""heading"": ""GENE CORPUS COLLECTION"", ""heading_level"": 3, ""line_start"": 1601, ""line_end"": 1604, ""original_chars"": 1122}, {""section_type"": ""data_representation"", ""heading"": ""DATA PREPROCESSING"", ""heading_level"": 3, ""line_start"": 1605, ""line_end"": 1726, ""original_chars"": 3516}]"
full_2026-07-06__rec_003129,rec_003129,uncertain,BioArc: Discovering Optimal Neural Architectures for Biological Foundation Models,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003129.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 5, ""line_end"": 12, ""original_chars"": 1905}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 13, ""line_end"": 22, ""original_chars"": 5044}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 194, ""line_end"": 936, ""original_chars"": 81376}, {""section_type"": ""data_representation"", ""heading"": ""Architecture Evaluation and Ranking"", ""heading_level"": 3, ""line_start"": 85, ""line_end"": 106, ""original_chars"": 2649}, {""section_type"": ""data_representation"", ""heading"": ""ARCHITECTURE SIMILARITY"", ""heading_level"": 4, ""line_start"": 445, ""line_end"": 460, ""original_chars"": 1094}, {""section_type"": ""data_representation"", ""heading"": ""HYBRID AND SINGLE-MODULE ARCHITECTURE COMPARISON"", ""heading_level"": 4, ""line_start"": 547, ""line_end"": 550, ""original_chars"": 713}, {""section_type"": ""data_representation"", ""heading"": ""ARCHITECTURE DEPTH ANALYSIS"", ""heading_level"": 4, ""line_start"": 574, ""line_end"": 577, ""original_chars"": 958}]"
full_2026-07-06__rec_003141,rec_003141,uncertain,Bidirectional mamba for single-cell data: Efficient context learning with biological fidelity,,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_003141.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 5, ""line_end"": 8, ""original_chars"": 841}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 9, ""line_end"": 28, ""original_chars"": 4585}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 3, ""line_start"": 252, ""line_end"": 255, ""original_chars"": 672}, {""section_type"": ""data_representation"", ""heading"": ""Pretraining Dataset Construction"", ""heading_level"": 4, ""line_start"": 152, ""line_end"": 163, ""original_chars"": 2899}, {""section_type"": ""data_representation"", ""heading"": ""Dataset Construction"", ""heading_level"": 5, ""line_start"": 322, ""line_end"": 333, ""original_chars"": 2398}, {""section_type"": ""data_representation"", ""heading"": ""Downstream Datasets"", ""heading_level"": 5, ""line_start"": 336, ""line_end"": 374, ""original_chars"": 2874}, {""section_type"": ""data_representation"", ""heading"": ""Bi-Mamba Architecture"", ""heading_level"": 4, ""line_start"": 67, ""line_end"": 119, ""original_chars"": 4394}]"
