record_id,title,doi,final_decision,final_code,uncertainty_reason,final_source,final_rationale,evidence_snippet,scope_primary_exclusion_code,scope_uncertainty_reason,architecture_primary_exclusion_code,architecture_uncertainty_reason
rec_000256,AICellType: a large language model-based platform for accurate cell type annotation,10.1093/bib/bbag151,EXCLUDE,benchmark_resource,none,adjudicator,"The abstract centers on benchmarking 79 LLMs over transcriptomics datasets and releasing AICellType as a platform, so this is a benchmark/resource paper rather than a candidate model. The biological text-to-cell annotation bridge is present, but the paper is not a new generative foundation model.","""systematically benchmarked 79 large language models"" and ""developed AICellType ... a free, open-source R package and web platform""",benchmark_resource,none,application_wrapper,none
rec_000257,Beyond Representation: AI in Cellular Discovery,,EXCLUDE,EC2_no_text_component,paper_type_unclear,adjudicator,"The fragment only mentions single-cell studies and gene expression, with no clear text/language component. The paper type cannot be determined from the title/abstract fragment.",“single-cell studies ... gene expression”,EC2_no_text_component,paper_type_unclear,EC4_no_foundation_model_evidence,paper_type_unclear
rec_000258,Towards Universal Gene Regulatory Network Inference: Unlocking Generalizable Regulatory Knowledge in Single-cell Foundation Models,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000259,Multimodal foundation models in colorectal cancer: from prediction to trustworthy clinical insight,10.1093/bib/bbag179,EXCLUDE,review_editorial,none,adjudicator,The abstract explicitly says this is a review that synthesizes colorectal cancer multimodal foundation model research. It does not present a new model.,"“In this review, we synthesize...”",review_editorial,none,review_editorial,none
rec_000260,Evaluation protocol choices dominate reported performance in gene regulatory network benchmarks for single-cell foundation models,10.21203/rs.3.rs-9283852/v1,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_000261,Foundation models in healthcare: a comprehensive review from technical advances to clinical translation,10.1186/s12967-026-08211-0,EXCLUDE,review_editorial,text_bio_bridge_unclear,adjudicator,"The title identifies a comprehensive review of healthcare foundation models, and the fragment mentions single-cell tasks plus an LLM chatbot. The abstract does not show a substantive text-bio bridge in a candidate model.",“comparison of physician and large language model chatbot”,review_editorial,text_component_unclear,review_editorial,none
rec_000262,Generative AI in Life Sciences: Concepts and Applications from Molecules to Medicine,10.1007/978-3-032-14222-1_4,EXCLUDE,review_editorial,text_bio_bridge_unclear,adjudicator,"This is a concepts-and-applications chapter on generative AI in life sciences, not a primary model paper. The fragment mentions LLMs and life-science examples but not a candidate text-bio foundation model.",“Generative AI in Life Sciences” / “Evaluating a Large Language Model”,review_editorial,text_bio_bridge_unclear,review_editorial,none
rec_000263,Gfetm: Genome foundation-based embedded topic model for scatac-seq modeling,10.2139/ssrn.5113795,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
rec_000264,MambaCell: A Self-Supervised Mamba Framework for Multi-Task Cell Representation Learning,10.1109/jbhi.2026.3697580,EXCLUDE,EC2_no_text_component,mixed_signals,adjudicator,"The title suggests a primary single-cell representation model, but the visible abstract fragment does not establish a substantive text component. The cited language-model phrase appears non-substantive and does not show a text-bio bridge.",“Self-Supervised Mamba Framework for Multi-Task Cell Representation Learning”,EC2_no_text_component,text_component_unclear,EC3_not_generative,foundation_model_evidence_unclear
rec_000265,scGeneScope: A treatment-matched single cell imaging and transcriptomics dataset and benchmark for treatment response modeling,,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_000266,A Transcriptomic Benchmark for Foundation Models in Immunology and Inflammation Drug Development,,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_000267,Tackling the complexity of cancer with generative models,10.1016/j.cell.2026.03.027,EXCLUDE,review_editorial,none,adjudicator,The title and abstract read as a discussion of cancer and generative models rather than a new model. It references single-cell foundation models but does not present one.,“Tackling the complexity of cancer with generative models” / “single-cell foundation models”,review_editorial,mixed_signals,review_editorial,none
rec_000268,"Better Models, Faster Training: Sigmoid Attention for single-cell Foundation Models",,EXCLUDE,EC2_no_text_component,generative_status_unclear,adjudicator,"This is a primary methods paper on training single-cell foundation models with sigmoid attention. The abstract provides no substantive text component or text-bio bridge, and it does not clearly specify a generative architecture.","""single-cell Foundation Models""; ""sigmoid attention as a drop in replacement for softmax attention""",EC2_no_text_component,none,none,generative_status_unclear
rec_000269,Artificial Intelligence in Genomics,10.2139/ssrn.5250786,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000270,"Foundation Models in Cancer Pathology: Techniques, Applications, and Future Directions",10.34133/research.1332,EXCLUDE,review_editorial,text_bio_bridge_unclear,adjudicator,"The title frames this as a review on techniques, applications, and future directions in cancer pathology. The model mentioned in the abstract appears to be an example, not the paper's own generative foundation model.","""Techniques, Applications, and Future Directions""; ""PathAlign: A vision-language model""",review_editorial,text_bio_bridge_unclear,review_editorial,none
rec_000271,Complementary Foundation Model Distillation for Missing Modal-ity Imputation in Structured Biological Latent Spaces,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000272,Future Directions and Emerging Opportunities,10.2139/ssrn.5068671,EXCLUDE,review_editorial,text_bio_bridge_unclear,adjudicator,"This reads as a future-directions discussion rather than an original model paper. It references language models and the biological digital twin, but does not clearly present a substantive text-bio model.","""Future Directions and Emerging Opportunities""; ""the foundation of the biological digital twin is the single cell""",review_editorial,text_bio_bridge_unclear,review_editorial,none
rec_000273,AI Methods in Genomic Analysis,10.1007/978-3-032-25486-3_3,EXCLUDE,review_editorial,none,adjudicator,"This is a chapter-style review of AI methods in genomics, not a primary model paper. It mentions language-model paradigms for RNA, but the abstract does not describe a new generative foundation model.","""Artificial Intelligence in Genomics: Methods ...""; ""Language model paradigms extend naturally to RNA""",review_editorial,none,review_editorial,paper_type_unclear
rec_000274,A foundation model of cancer genotype enables precise predictions of therapeutic response,10.1158/2159-8290.cd-25-1735,EXCLUDE,EC2_no_text_component,generative_status_unclear,adjudicator,"The abstract describes a pretrained cancer-genotype foundation model built from genomic alterations across 30,000+ tumors. No substantive text/language component is described, and the generative mechanism is not explicit.","""pre-trained from a large corpus of genomic alterations across 30,000+ tumors""",EC2_no_text_component,none,none,generative_status_unclear
rec_000275,Benchmarking algorithms for generalizable single-cell perturbation response prediction,10.1038/s41592-025-02980-0,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_000276,Statistical and Artificial Intelligence Methods for Analyzing Single-Cell and Genomic Data,,EXCLUDE,review_editorial,none,adjudicator,The title and abstract fragment indicate a methods overview on analyzing single-cell and genomic data. No primary text-bio model or foundation-model evidence is presented.,"""Statistical and Artificial Intelligence Methods for Analyzing Single-Cell and Genomic Data""",review_editorial,none,review_editorial,paper_type_unclear
rec_000277,"Literature-derived, context-aware gene regulatory networks improve biological predictions and mathematical modeling",10.1101/2025.07.26.666734,EXCLUDE,application_wrapper,none,adjudicator,"The abstract describes an LLM-based literature-mining framework that supports contextual GRN construction and ODE modeling, not a new generative text-bio foundation model. This is best treated as a wrapper-style application of an existing language model.",“large language model-based framework allows the integration of literature- and experimentally derived information”,none,none,application_wrapper,none
rec_000278,Enhancing cell type annotation for cancer transcriptomics using retrieval-augmented generation,10.1016/j.cancergen.2026.05.002,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000279,Generative Adversarial Networks Are All You Need: Transformer-Based Latent Space Navigation Reveals Novel Protein Folding Dynamics in Single-Cell Multimodal …,,UNCERTAIN,none,foundation_model_evidence_unclear,adjudicator,"The title explicitly names GANs and the fragment also mentions single-cell gene expression, so this appears to be a primary generative model paper. The record is too sparse to confirm foundation-model status or a substantive text-bio bridge.",“Generative Adversarial Networks” and “single-cell gene expression data”,none,paper_type_unclear,none,foundation_model_evidence_unclear
rec_000280,TOWARD INTERPRETABLE MULTI-OMICS MULTIMODAL BIOMEDICAL ARTIFICIAL INTELLIGENCE,,EXCLUDE,review_editorial,none,adjudicator,"The “Toward…” title and the abstract fragment read as a broad discussion of interpretable multimodal biomedical AI, with Evo cited as an example rather than a new model. No candidate generative foundation model is described.","“TOWARD INTERPRETABLE MULTI-OMICS MULTIMODAL BIOMEDICAL ARTIFICIAL INTELLIGENCE” and “Using Evo, a 7-billion-parameter language model”",review_editorial,none,review_editorial,paper_type_unclear
rec_000281,Learning multi-cellular representations of single-cell transcriptomics data enables characterization of patient-level disease states,10.1101/2024.11.18.624166,EXCLUDE,EC2_no_text_component,foundation_model_evidence_unclear,adjudicator,"PaSCient is presented as a new model for patient-level representations from scRNA-seq and disease classification, with no text modality described. The large-scale training is suggestive but not enough to clearly establish foundation-model evidence.",“novel model” for “single-cell transcriptomics” and “patient-level representations” from scRNA-seq,EC2_no_text_component,none,EC3_not_generative,foundation_model_evidence_unclear
rec_000282,MIMIC: A Generative Multimodal Foundation Model for Biomolecules,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
rec_000283,Open-Set Spatial Gene Expression Prediction from Histological Images via Retrieval-Augmented Generation,,EXCLUDE,application_wrapper,mixed_signals,adjudicator,"The title indicates retrieval-augmented generation for a prediction task, which fits a wrapper-style application rather than a new foundational model. The fragment is too sparse and mixed to support a clear foundation-model claim.",“Open-Set Spatial Gene Expression Prediction from Histological Images via Retrieval-Augmented Generation”,application_wrapper,mixed_signals,none,paper_type_unclear
rec_000284,Counterfactual Consistency as a Metric for Biological Foundation Models,10.14293/pr2199.003545.v2,EXCLUDE,benchmark_resource,none,adjudicator,"This paper introduces a model-agnostic metric and benchmarking suite for biological foundation models, not a candidate model itself. It is therefore a benchmark/resource paper.","“introduce counterfactual consistency as a novel, model-agnostic metric” and “release an open-source benchmarking suite”",benchmark_resource,none,benchmark_resource,none
rec_000285,scAgent: Agentic Universal Single-Cell Annotation,10.2139/ssrn.6642390,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000286,Annotating Spatial Multi-Omics Spot-Level Niche Types Using Bi-View Retrieval-Augmented Generation With SpotTypeLLM,10.1109/tcbbio.2026.3689143,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000287,A multi-modal diffusion model with dual-cross-attention for multi-omics data generation and translation,10.1038/s41467-026-71744-x,EXCLUDE,EC2_no_text_component,foundation_model_evidence_unclear,adjudicator,"A latent diffusion model for multi-omics generation/translation is a primary model, but the abstract has no text/language input and no clear foundation-model pretraining evidence.",“latent diffusion model” for “multi-omics data generation and translation”,EC2_no_text_component,none,none,foundation_model_evidence_unclear
rec_000288,RNABag: A Generalizable Transcriptome Foundation Model for Precision Oncology across Biopsy Modalities,10.64898/2026.04.19.719450,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000289,Generative Modeling for Multimodal Single-Cell and Genomic Data: From Conditional Generation to Regulatory Explanation,,EXCLUDE,review_editorial,foundation_model_evidence_unclear,adjudicator,"The title and fragmentary abstract read like a chapter/review, not a new model paper. It still mentions a genomic language model for conditional regulatory generation, but foundation-model breadth is not verifiable.",“In Chapter 4” and “a genomic language model for conditional regulatory”,review_editorial,none,none,paper_type_unclear
rec_000290,ORBIT: Learning Gene Program Co-Activation Structure for Cell-Type-Stratified Pathway Rewiring Analysis in Single-Cell Transcriptomics,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000291,Hiding in Plain Sight: Visible Gene Correlations Undermine Single-Cell Representations,,EXCLUDE,EC2_no_text_component,foundation_model_evidence_unclear,adjudicator,"The record is about single-cell representations and masking behavior, not a text-bio generative model. A foundation-model claim is mentioned, but the abstract does not substantiate broad pretraining or model scope.",“single-cell data” and “standard random masking” with “self-supervised foundation model for single-cell”,EC2_no_text_component,none,EC3_not_generative,foundation_model_evidence_unclear
rec_000292,Context-aware self-training framework for cell type annotation using marker genes,10.1109/tcbbio.2026.3688205,EXCLUDE,application_wrapper,mixed_signals,adjudicator,"This is a downstream self-training/annotation framework using marker genes and model outputs, not a new generative text-bio foundation model. The language-model reference looks auxiliary rather than central.",“self-training framework for cell type annotation using marker genes” and “deep language model”,application_wrapper,mixed_signals,EC3_not_generative,none
rec_000293,TSProm: deep learning framework to predict tissue-specific regulatory logic,10.1093/nargab/lqag050,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,EC3_not_generative,none
rec_000294,Modeling chimeric antigen receptor response at the single-cell level with conditional optimal transport,10.1016/j.cels.2026.101591,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,EC3_not_generative,none
rec_000295,GC-MoE: Genomics-Guided Cell-Type-Specific Mixture of Experts for Histology-Based Single-Cell Spatial Transcriptomics,,EXCLUDE,EC2_no_text_component,foundation_model_evidence_unclear,adjudicator,"GC-MoE is a histology/spatial-transcriptomics model with genomic guidance, but the abstract shows no substantive text component. Any foundation-model reference is too fragmentary to treat as decisive.",“Histology-Based Single-Cell Spatial Transcriptomics” and “pretrained foundation model” fragment,EC2_no_text_component,none,EC3_not_generative,none
rec_000296,Heartbeats and hidden codes: Decoding cardiac aging with multi-omics and computational approaches,10.1016/j.yjmcc.2026.05.005,EXCLUDE,review_editorial,text_bio_bridge_unclear,adjudicator,"This is a review-style article on cardiac aging with multi-omics and computational approaches. It mentions language-model-assisted approaches only as surveyed content, not as a primary generative model.",“Decoding cardiac aging with multi-omics and computational approaches” and “emerging language-model–assisted approaches”,review_editorial,none,review_editorial,none
rec_000297,"Foundation models and deep learning for cancer drug response prediction: a framework for data, metrics, and validation",10.1093/bib/bbag225,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000298,Leveraging Transcriptomics with Transformer-based Deep Learning for Prognosis Prediction and Phenotype-driven Molecule Generation,,EXCLUDE,EC2_no_substantive_text_bio_bridge,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_substantive_text_bio_bridge,none,none,none
rec_000299,Investigating the Effect of Systematic Technical Noise on Representations of Inflammation and Aging in Pretrained Single-Cell Models,10.14293/pr2199.003457.v1,EXCLUDE,EC2_no_text_component,none,adjudicator,"A pretrained single-cell foundation model is being stress-tested under technical noise, but no text or language component is described. This fits an exclusion for lacking a text component.","""pretrained single-cell foundation models""; ""alter the latent representations""",EC2_no_text_component,none,benchmark_resource,none
rec_000300,Regulatory Logic in Larger Single-Cell Foundation Models: A Sparse Autoencoder Comparison of scFoundation and Geneformer,10.14293/pr2199.003544.v1,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is a comparative analysis of existing single-cell foundation models using sparse autoencoders, not a text-bio model paper. The abstract does not describe any text component.","""systematically compare""; ""embedding spaces""; ""single-cell foundation models""",EC2_no_text_component,none,benchmark_resource,none
rec_000301,"Using Multi-Generator Adversarial Learning to Detect Rare, Non-Uniform Patterns in Structured Sequence Data",10.14293/pr2199.003519.v1,EXCLUDE,EC2_no_substantive_text_bio_bridge,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_substantive_text_bio_bridge,none,EC4_no_foundation_model_evidence,none
rec_000302,The changing landscape of gene expression analysis,10.1093/bib/bbag185,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000303,PlasmidGPT: A generative framework for plasmid analysis and generation,10.1126/sciadv.aee6916,EXCLUDE,EC2_no_substantive_text_bio_bridge,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_substantive_text_bio_bridge,none,none,none
rec_000304,MyeGPT–an AI agent for Multiple Myeloma,10.64898/2026.05.14.26353252,EXCLUDE,application_wrapper,none,adjudicator,"The abstract describes an agent instantiated with OpenAI GPT-5 mini for multiple myeloma tasks, which is wrapper-style use of an existing LLM. It does not present a substantive new text-bio foundation model.","""instantiated with OpenAI's GPT-5 mini""; ""feature sets like gene expression or variant calls""",application_wrapper,none,application_wrapper,generative_status_unclear
rec_000305,Computational modelling of cell identity,10.1042/bcj20250132,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000306,Single-cell approach dissecting agr quorum sensing dynamics in Staphylococcus aureus,10.6019/s-biad1046,EXCLUDE,EC2_no_text_component,mixed_signals,adjudicator,"The record is truncated, but it is still a biological single-cell study with no clear text component. Because the abstract fragment does not clearly identify any model, generative status and foundation-model evidence remain unresolved.","""compared global gene expression profiles""; ""single-cell observations""; abstract fragment is incomplete",EC2_no_text_component,none,none,paper_type_unclear
rec_000307,SCSEQ: A web tool for analyzing single-cell RNA-seq data,10.1093/gigascience/giag029,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000308,MT-ConBiFormer-GPT: multi-target molecular generation for low-data drug discovery via a contrastive BiFormer-GPT architecture and curriculum learning with cross …,10.1093/bib/bbag079,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
rec_000309,Generative Distribution Embeddings: Lifting autoencoders to the space of distributions for multiscale representation learning,,EXCLUDE,EC2_no_text_component,generative_status_unclear,adjudicator,"The title suggests a generative embedding method, but the abstract snippet only mentions autoencoders and representation learning. No text component or clear foundation-model evidence is provided.","""Generative Distribution Embeddings""; ""lifting autoencoders""; ""single-cell genomics to DNA sequence design""",EC2_no_text_component,none,none,generative_status_unclear
rec_000310,Joint velocity-growth flow matching for single-cell dynamics modeling,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000311,AI-powered digital innovations in pharmaceuticals research & development: Current landscape and case examples,10.1080/10543406.2026.2670522,EXCLUDE,review_editorial,none,adjudicator,"The title and abstract describe a landscape review with case examples, not a primary model paper. GenAI/LLMs are discussed as examples rather than as the paper's own model.","""Current landscape and case examples""; ""Generative AI (GenAI)/LLMs""",review_editorial,mixed_signals,review_editorial,none
rec_000312,Unveiling gene modules at Atlas scale through hierarchical clustering of single-cell data,10.1101/2025.03.12.642774,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000313,PRESCRIBE: Predicting Single-Cell Responses with Bayesian Estimation,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000314,Autoencoding Single-Cell Transcriptomics: Adding Biological Sense to Latent Space,,EXCLUDE,EC2_no_text_component,none,adjudicator,"The title points to an autoencoding model over single-cell transcriptomics, but the abstract is only scRNA-seq background and contains no text modality. This is a bio-only model, not a text-bio foundation model.","""Autoencoding Single-Cell Transcriptomics""; ""scRNA-seq"" background on gene expression",EC2_no_text_component,none,none,paper_type_unclear
rec_000315,The inhibitory effect of hepatic cancer energy metabolism on immune checkpoint therapy: perspectives from single-cell multi-omics analysis,10.3389/fimmu.2026.1753670,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000316,Graph topology reframes the coherence of cell-state manifold inference under heterogeneous single-cell observations,10.64898/2025.12.13.694096,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000317,Single-cell multiomics reveals activation of the STAT3–PIM1 axis in T-cell subsets in proteinase 3-ANCA–positive granulomatosis with polyangiitis,10.1016/j.ard.2026.05.003,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000318,SCMBench: benchmarking domain-specific and foundation models for single-cell multi-omics data integration,10.1038/s41467-026-72570-x,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_000319,GAMMI: graph-guided contrastive and adversarial integration of single-cell and spatial multi-omics data,10.1093/bib/bbag218,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000320,Single-Cell Analysis of Microglia and Monocyte Dynamics Uncover Distinct TNF-α-driven Neuroimmune Signatures after Intracerebral Hemorrhage,10.1101/2024.12.24.630187,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000321,Current understanding and future directions in severe asthma through artificial intelligence-integrated multi-omic approaches,10.1183/16000617.0040-2025,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000322,Frontier-eng: Benchmarking self-evolving agents on real-world engineering tasks with generative optimization,,EXCLUDE,benchmark_resource,mixed_signals,adjudicator,"The title frames the work as benchmarking, and the abstract snippet names an OpenProblems single-cell platform and benchmarked tasks rather than a candidate model. Biological terms are present, but the record reads as a benchmark/resource paper.","""Benchmarking self-evolving agents""; ""OpenProblems single-cell analysis platform""; ""predict_modality predicts cross-modality gene expression""",benchmark_resource,mixed_signals,benchmark_resource,mixed_signals
rec_000323,Genome evolution through polyploidy: Enhancing plant stress resilience in agriculture,10.1073/pnas.2522064123,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000324,GeneVAR: Causal MeanFlow for Autoregressive Gene-to-WSI Tile Synthesis,,EXCLUDE,EC2_no_text_component,foundation_model_evidence_unclear,adjudicator,"The title and abstract describe an autoregressive gene-to-WSI synthesis model with transcriptomic conditioning, which is clearly generative. The abstract does not establish broad pretraining or other foundation-model evidence.","""Autoregressive Gene-to-WSI Tile Synthesis""; ""continuous transcriptomic conditioning""; ""akin to GPT-2""",EC2_no_text_component,none,none,foundation_model_evidence_unclear
rec_000325,Systematic analysis of programmed cell death–related genes in sepsis reveals immune heterogeneity and enables patient stratification,10.3389/fcell.2026.1805864,EXCLUDE,EC3_not_generative,none,adjudicator,"This is a transcriptomics and risk-stratification study using clustering, LASSO, Random Forest, and scRNA-seq validation. It does not describe a generative architecture or any text-bio bridge.","""We analyzed transcriptomic data""; ""A risk stratification model was constructed using LASSO and Random Forest algorithms""",EC2_no_text_component,mixed_signals,EC3_not_generative,none
rec_000326,Stated vs. Revealled Robustness: How Biological LMs Behave Under Batch Effects and Lab Protocols,10.14293/pr2199.003547.v2,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_000327,Target identification and assessment in the era of AI,10.1038/s41573-026-01412-8,EXCLUDE,review_editorial,mixed_signals,adjudicator,"The title and venue point to a review/editorial, but the abstract fragment mentions a GPT framework and single-cell transcriptomes. There is not enough context to treat this as a primary text-bio model paper.","title ""Target identification and assessment in the era of AI""; abstract fragment ""Its pretraining adheres to the standard GPT framework""",review_editorial,mixed_signals,review_editorial,mixed_signals
rec_000328,"Applications of Machine Learning, Natural Language Processing, and Generative Artificial Intelligence in Dermatology Education and Research: A Scoping Review",10.1111/ijd.70418,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000329,Integrative genomic analysis identifies key target genes and candidate drugs for spinal stenosis,10.3389/fnmol.2026.1767263,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000330,"TMEM92 drives EMT-associated invasiveness, cisplatin resistance, and immune suppression in head and neck squamous cell carcinoma",10.1038/s41598-026-49694-7,EXCLUDE,application_wrapper,none,adjudicator,"This is a cancer biology study; the only GPT mention is in the authors' writing process, not in the scientific method. That is wrapper-style external LLM use, not a substantive text-bio model.","""During the preparation of this work, the authors used GPT-""",application_wrapper,none,EC3_not_generative,none
rec_000331,Artificial intelligence and machine learning‐assisted digital applications for biopharmaceutical manufacturing,10.1002/btpr.70089,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000332,Deep learning of 777 K bulk transcriptomes reveals human–mouse gene conservation beyond DNA sequence similarity,10.1038/s42003-026-10189-w,EXCLUDE,EC2_no_text_component,none,adjudicator,"The abstract describes a GPT-based model trained on 777K bulk transcriptomes, but it does not show any textual component or text-to-bio bridge. This is a bio-only generative model, not a text-bio paper.","""Transformer-based Generative Pre-Training (GPT) model""; ""777 K bulk transcriptomes""",none,mixed_signals,none,none
rec_000333,ATACompass enables cross-species cell identity mapping for scATAC-seq without gene annotations,10.1016/j.crmeth.2026.101460,EXCLUDE,EC2_no_text_component,foundation_model_evidence_unclear,adjudicator,"The snippet mentions GPT-2 in a scATAC-seq setting, but it does not establish any textual component. Foundation-model evidence is also not explicit from the fragment.","""predict gene expression directly from DNA sequences""; ""GPT-2""",none,text_bio_bridge_unclear,none,foundation_model_evidence_unclear
rec_000334,STAT: A multi-agent framework for integrated and interactive spatial transcriptomics analysis,10.64898/2026.05.01.722244,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000335,Somatic Mutation Trajectories Define Prognostically Distinct Subtypes and Shape the Tumor Microenvironment in Gastric Cancer,10.3390/genes17050536,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000336,AI-Driven Predictive Modeling for Accelerated Development of Cell and Gene Therapy Products,,EXCLUDE,review_editorial,mixed_signals,adjudicator,"The abstract reads as a broad discussion of generative AI applications in cell and gene therapy, including CRISPR-GPT as an example. It does not present a new primary text-bio model.","""Generative AI models""; ""CRISPR-GPT functions as an interactive assistant""",review_editorial,none,review_editorial,none
